   Ordinate,   Date / Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION,Lake Mendocino Storage
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,
Units, ,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,ACRFT
Type, ,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM
4440,26-Nov-06,216.4301,0.0047,1.6604,0.0004,0.7393,0,0.3608,0.0046,28.6488,0.0004,0.774,0,0.4117,0.004,28.6782,0.0006,0.8081,0,0.4499,51401.00
4441,27-Nov-06,262.844,0.0115,2.4631,0.0003,0,0,0.4282,0.0115,36.203,0.0004,0,0,0.4826,0.0098,8.7372,0.0006,0,0,0.5177,51309.00
4442,28-Nov-06,197.8621,0.011,0.1821,0.0003,0,0,0.4282,0.011,1.7927,0.0003,0,0,0.4826,0.0094,0.0005,0.0005,0,0,0.5177,51112.00
4443,29-Nov-06,193.6644,0.0141,0.0012,0.0003,0,0,0.4282,0.0141,0.0003,0.0003,0,0,0.4826,0.0121,0.0005,0.0005,0,0,0.5177,50885.00
4444,30-Nov-06,194.8542,0.0157,0.0003,0.0003,0,0,0.4282,0.0157,0.0003,0.0003,0,0,0.4826,0.0134,0.0005,0.0005,0,0,0.5177,50643.00
4445,1-Dec-06,192.7476,0.0168,0.0003,0.0003,0,0,0.4282,0.0167,0.0003,0.0003,0,0,0.4826,0.0143,0.0004,0.0004,0,0,0.5177,50416.00
4446,2-Dec-06,187.5595,0.0162,0.0003,0.0003,0,0,0.4282,0.0162,0.0003,0.0003,0,0,0.4826,0.0138,0.0004,0.0004,0,0,0.5177,50175.00
4447,3-Dec-06,186.1265,0.0186,0.0002,0.0002,0,0,0.428,0.0185,0.0003,0.0003,0,0,0.4824,0.0158,0.0004,0.0004,0,0,0.5177,49919.00
4448,4-Dec-06,188.258,0.0167,0.0002,0.0002,0,0,0.4264,0.0167,0.0002,0.0002,0,0,0.4809,0.0143,0.0004,0.0004,0,0,0.5175,49633.00
4449,5-Dec-06,190.7396,0.0196,0.0002,0.0002,0,0,0.4238,0.0195,0.0002,0.0002,0,0,0.4783,0.0167,0.0004,0.0004,0,0,0.5161,49304.00
4450,6-Dec-06,192.3382,0.0173,0.0002,0.0002,0,0,0.4212,0.0173,0.0002,0.0002,0,0,0.4756,0.0147,0.0003,0.0003,0,0,0.5138,49005.00
4451,7-Dec-06,191.5942,0.0151,0.0002,0.0002,0,0,0.4189,0.0151,0.0002,0.0002,0,0,0.4733,0.0129,0.0003,0.0003,0,0,0.5119,48706.00
4452,8-Dec-06,190.2868,0.0188,0.0843,0.0002,0.3666,0,0.4221,0.0188,0.4176,0.0002,0.1928,0,0.4731,0.0161,0.0808,0.0003,0.08,0,0.5103,48379.00
4453,9-Dec-06,235.3478,0.0083,3.9893,0.0002,1.1523,0,0.5236,0.0083,48.3922,0.0002,1.0809,0,0.549,0.0071,26.0679,0.0003,0.8899,0,0.5598,48171.00
4454,10-Dec-06,332.7712,0.0088,5.8178,0.0002,0.2932,0,0.6647,0.0088,81.3187,0.0002,0.3162,0,0.6878,0.0075,31.1206,0.0003,0.269,0,0.6766,48171.00
4455,11-Dec-06,221.1413,0.0071,1.4463,0.0001,1.2152,0,0.7047,0.0071,26.1912,0.0002,1.3394,0,0.7329,0.006,25.2017,0.0002,1.3652,0,0.7237,48112.00
4456,12-Dec-06,335.6595,0.0084,5.9349,0.0001,0.0601,0,0.8509,0.0084,94.7758,0.0002,0.0988,0,0.8948,0.0072,40.8485,0.0002,0.1463,0,0.8891,48975.00
4457,13-Dec-06,213.7544,0.0066,2.281,0.0001,0.4421,0,0.893,0.0066,46.9383,0.0001,0.618,0,0.9568,0.0057,62.1228,25.8977,0.7318,0.0433,0.9663,49514.00
4458,14-Dec-06,261.8249,0.0086,1.0915,0.0001,0.1602,0,0.9243,0.0086,19.5646,0.9395,0.1841,0.118,0.9956,0.0073,108.2482,103.3423,0.2401,0.2401,1,50356.00
4459,15-Dec-06,454.4347,0.0213,0.7768,0.0001,0,0,0.9424,0.0213,91.5837,79.1508,0,0,1,0.0182,246.0832,238.189,0,0,1,51021.00
4460,16-Dec-06,242.7652,0.0138,0.0658,0.0001,0,0,0.9424,0.0138,43.9363,43.2412,0,0,1,0.0118,19.9435,19.9435,0,0,1,51568.00
