Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
4427,12-Nov-06,24:00:00,553.416589,0.000364,1.464553,0.0,0.015199,0.0,0.054328,0.000242,4.531743,0.0,0.038786,0.0,0.153291,0.000242,16.252753,0.0,0.043172,0.0,0.194994,0.000242,79.051347,0.0,0.031619,0.0,0.137441,0.000242,18.247426,0.0,0.034647,0.0,0.136588,0.000242,7.656789,0.0,0.02279,0.0,0.092279,0.000362,13.63089,0.0,0.023603,0.0,0.08553,0.000362,2.739333,0.0,0.03381,0.0,0.122791,0.000316,3.560632,0.000785,0.042287,0.0,0.17544,0.000316,67.106398,0.000862,0.048153,0.0,0.198946,0.000242,32.763636,0.0,0.02767,0.0,0.130427,0.000242,147.609112,0.0,0.026938,0.0,0.133354,0.00027,59.489454,0.001326,0.05768,0.0,0.240361
4428,13-Nov-06,24:00:00,920.608674,0.001155,1.722858,0.0,0.0,0.0,0.083825,0.001186,6.252298,0.0,0.0,0.0,0.225355,0.001187,27.131338,0.0,0.0,0.0,0.279657,0.001188,125.941096,0.0,0.0,0.0,0.201937,0.001186,21.131807,0.0,0.0,0.0,0.203371,0.001187,4.138917,0.0,0.0,0.0,0.127923,0.001151,8.813991,0.0,0.0,0.0,0.124531,0.001151,3.290618,0.0,0.002131,0.0,0.183702,0.001006,3.741886,0.000739,0.008928,0.0,0.268821,0.001006,60.252807,0.000812,0.009942,0.0,0.305202,0.001188,46.463928,0.0,0.0,0.0,0.184098,0.001189,191.30873,0.0,0.0,0.0,0.186266,0.000861,17.780128,0.001249,0.002345,0.0,0.341084
4429,14-Nov-06,24:00:00,583.113256,0.00085,0.16881,0.0,0.0,0.0,0.083825,0.001132,1.654966,0.0,0.0,0.0,0.225355,0.001134,7.971372,0.0,0.0,0.0,0.279657,0.001135,31.309122,0.0,0.0,0.0,0.201937,0.001133,3.884701,0.0,0.0,0.0,0.203371,0.001134,0.163777,0.0,0.0,0.0,0.127923,0.000847,0.396969,0.0,0.0,0.0,0.124531,0.000847,0.727108,0.0,0.0,0.0,0.184772,0.00074,0.408878,0.000696,0.0,0.0,0.27481,0.000739,4.750988,0.000764,0.0,0.0,0.311868,0.001134,11.29301,0.0,0.0,0.0,0.184098,0.001136,39.856386,0.0,0.0,0.0,0.186266,0.000633,0.001177,0.001177,0.0,0.0,0.34226
4430,15-Nov-06,24:00:00,385.156897,0.000361,0.752092,0.0,0.004648,0.0,0.094643,0.00035,1.065733,0.0,0.004144,0.0,0.236331,0.000351,2.276641,0.0,0.0,0.0,0.279657,0.000351,7.625689,0.0,0.0,0.0,0.201937,0.000351,1.67258,0.0,0.001406,0.0,0.20712,0.00035,0.888487,0.0,0.002043,0.0,0.132595,0.00036,2.553934,0.0,0.003199,0.0,0.131958,0.00036,0.81924,0.0,0.007111,0.0,0.200433,0.000314,1.130762,0.000656,0.012719,0.0,0.300295,0.000314,23.477963,0.00072,0.015935,0.0,0.345438,0.000351,2.698188,0.0,0.0,0.0,0.184098,0.000351,7.955498,0.0,0.0,0.0,0.186266,0.000268,15.014723,0.001108,0.013702,0.0,0.377699
4431,16-Nov-06,24:00:00,330.418671,0.000556,0.249204,0.0,0.0,0.0,0.09976,0.000754,0.612003,0.0,0.0,0.0,0.241929,0.000755,0.615469,0.0,0.0,0.0,0.279657,0.000755,1.266873,0.0,0.0,0.0,0.201937,0.000754,0.607219,0.0,0.0,0.0,0.208995,0.000754,0.179033,0.0,0.0,0.0,0.134929,0.000554,0.525393,0.0,0.0,0.0,0.135501,0.000554,0.496089,0.0,0.0,0.0,0.209153,0.000483,0.621875,0.000618,0.0,0.0,0.318419,0.000483,9.176983,0.000678,0.0,0.0,0.366502,0.000755,0.409599,0.0,0.0,0.0,0.184098,0.000756,0.535136,0.0,0.0,0.0,0.186266,0.000413,0.213744,0.001043,0.0,0.0,0.389239
4432,17-Nov-06,24:00:00,329.980705,0.000706,0.022483,0.0,0.0,0.0,0.09976,0.000908,0.135469,0.0,0.0,0.0,0.241929,0.000909,0.032824,0.0,0.0,0.0,0.279381,0.00091,0.0,0.0,0.0,0.0,0.201657,0.000908,0.107995,0.0,0.0,0.0,0.208995,0.000908,0.004343,0.0,0.0,0.0,0.134929,0.000703,0.014965,0.0,0.0,0.0,0.135501,0.000703,0.097965,0.0,0.0,0.0,0.209153,0.000614,0.038045,0.000582,0.0,0.0,0.318419,0.000613,0.333088,0.000638,0.0,0.0,0.366502,0.000909,0.0,0.0,0.0,0.0,0.184098,0.00091,0.0,0.0,0.0,0.0,0.185982,0.000525,0.000983,0.000983,0.0,0.0,0.389239
4433,18-Nov-06,24:00:00,307.761607,0.000606,0.0,0.0,0.0,0.0,0.09976,0.000868,0.034631,0.0,0.0,0.0,0.241929,0.000869,0.0,0.0,0.0,0.0,0.277301,0.000869,0.0,0.0,0.0,0.0,0.199569,0.000868,0.014985,0.0,0.0,0.0,0.208995,0.000868,0.0,0.0,0.0,0.0,0.134929,0.000603,0.0,0.0,0.0,0.0,0.135501,0.000603,0.018494,0.0,0.0,0.0,0.209153,0.000526,0.000548,0.000548,0.0,0.0,0.318419,0.000526,0.000601,0.000601,0.0,0.0,0.366502,0.000869,0.0,0.0,0.0,0.0,0.184098,0.00087,0.0,0.0,0.0,0.0,0.183888,0.00045,0.000925,0.000925,0.0,0.0,0.389239
4434,19-Nov-06,24:00:00,301.894197,0.0004,0.0,0.0,0.0,0.0,0.09976,0.000534,0.005202,0.0,0.0,0.0,0.241929,0.000535,0.0,0.0,0.0,0.0,0.274482,0.000535,0.0,0.0,0.0,0.0,0.196748,0.000534,0.0,0.0,0.0,0.0,0.208995,0.000534,0.0,0.0,0.0,0.0,0.134929,0.000398,0.0,0.0,0.0,0.0,0.135501,0.000398,0.000123,0.0,0.0,0.0,0.209153,0.000347,0.000516,0.000516,0.0,0.0,0.318419,0.000347,0.000566,0.000566,0.0,0.0,0.366502,0.000534,0.0,0.0,0.0,0.0,0.184098,0.000535,0.0,0.0,0.0,0.0,0.181066,0.000297,0.000872,0.000872,0.0,0.0,0.389239
4435,20-Nov-06,24:00:00,301.757991,0.000763,0.0,0.0,0.0,0.0,0.09976,0.000922,0.0,0.0,0.0,0.0,0.241676,0.000923,0.0,0.0,0.0,0.0,0.271526,0.000924,0.0,0.0,0.0,0.0,0.19379,0.000922,0.0,0.0,0.0,0.0,0.208742,0.000923,0.0,0.0,0.0,0.0,0.134709,0.00076,0.0,0.0,0.0,0.0,0.135501,0.00076,0.0,0.0,0.0,0.0,0.209153,0.000664,0.000486,0.000486,0.0,0.0,0.318419,0.000663,0.000533,0.000533,0.0,0.0,0.366502,0.000924,0.0,0.0,0.0,0.0,0.183099,0.000925,0.0,0.0,0.0,0.0,0.178106,0.000568,0.000821,0.000821,0.0,0.0,0.389239
4436,21-Nov-06,24:00:00,302.422461,0.000587,0.0,0.0,0.0,0.0,0.09976,0.000463,0.0,0.0,0.0,0.0,0.240518,0.000464,0.0,0.0,0.0,0.0,0.268871,0.000463,0.0,0.0,0.0,0.0,0.191133,0.000463,0.0,0.0,0.0,0.0,0.207583,0.000463,0.0,0.0,0.0,0.0,0.133694,0.000586,0.023118,0.0,0.000116,0.0,0.135567,0.000586,0.003245,0.0,0.000325,0.0,0.209339,0.000512,0.014013,0.000458,0.001214,0.0,0.319113,0.000512,0.424734,0.000502,0.001617,0.0,0.367491,0.000463,0.0,0.0,0.0,0.0,0.181055,0.000463,0.0,0.0,0.0,0.0,0.175448,0.000439,1.84782,0.000773,0.003806,0.0,0.391955
4437,22-Nov-06,24:00:00,304.707225,0.001032,0.0,0.0,0.0,0.0,0.09976,0.001299,0.0,0.0,0.0,0.0,0.239642,0.001301,0.0,0.0,0.0,0.0,0.265355,0.001302,0.0,0.0,0.0,0.0,0.187615,0.0013,0.0,0.0,0.0,0.0,0.206707,0.001301,0.0,0.0,0.0,0.0,0.132886,0.001029,0.084937,0.0,0.0,0.0,0.135899,0.001029,0.04379,0.0,0.0,0.0,0.210267,0.000899,0.145344,0.000431,0.0,0.0,0.322583,0.000898,2.777581,0.000473,0.0,0.0,0.372046,0.001302,0.0,0.0,0.0,0.0,0.177539,0.001303,0.0,0.0,0.0,0.0,0.171929,0.000769,2.38332,0.000728,0.0,0.0,0.40229
4438,23-Nov-06,24:00:00,310.42182,0.000892,0.0,0.0,0.0,0.0,0.09976,0.000896,0.0,0.0,0.0,0.0,0.239642,0.000898,0.0,0.0,0.0,0.0,0.26085,0.0009,0.0,0.0,0.0,0.0,0.183104,0.000896,0.0,0.0,0.0,0.0,0.2064,0.000897,0.0,0.0,0.0,0.0,0.132203,0.000887,0.004259,0.0,0.0,0.0,0.135899,0.000887,0.009389,0.0,0.0,0.0,0.210267,0.000775,0.011679,0.000406,0.0,0.0,0.322583,0.000774,0.140504,0.000445,0.0,0.0,0.372046,0.000898,0.0,0.0,0.0,0.0,0.173032,0.0009,0.0,0.0,0.0,0.0,0.167415,0.000662,0.000686,0.000686,0.0,0.0,0.40229
4439,24-Nov-06,24:00:00,311.459988,0.000706,0.0,0.0,0.0,0.0,0.09976,0.00083,0.0,0.0,0.0,0.0,0.239531,0.000831,0.0,0.0,0.0,0.0,0.257408,0.000832,0.0,0.0,0.0,0.0,0.179657,0.00083,0.0,0.0,0.0,0.0,0.204249,0.00083,0.0,0.0,0.0,0.0,0.129873,0.000703,0.0,0.0,0.0,0.0,0.135899,0.000702,0.001894,0.0,0.0,0.0,0.210267,0.000613,0.000382,0.000382,0.0,0.0,0.322583,0.000612,0.00042,0.00042,0.0,0.0,0.372046,0.000831,0.0,0.0,0.0,0.0,0.16959,0.000833,0.0,0.0,0.0,0.0,0.163966,0.000524,0.000646,0.000646,0.0,0.0,0.40229
4440,25-Nov-06,24:00:00,354.835068,0.000223,3.114918,0.0,0.027075,0.0,0.140042,0.000261,2.805845,0.0,0.029352,0.0,0.291276,0.000261,6.710544,0.0,0.024353,0.0,0.295086,0.000261,34.715504,0.0,0.017335,0.0,0.205073,0.000261,11.899824,0.0,0.02489,0.0,0.24523,0.000261,7.503709,0.0,0.022275,0.0,0.161008,0.000222,15.957168,0.0,0.025662,0.0,0.174583,0.000222,1.467496,0.0,0.026892,0.0,0.245455,0.000194,1.563087,0.00036,0.030804,0.0,0.35855,0.000194,27.10677,0.000395,0.032251,0.0,0.409347,0.000261,17.592392,0.0,0.018828,0.0,0.198699,0.000261,76.645405,0.0,0.017052,0.0,0.189686,0.000166,27.901382,0.000608,0.03367,0.0,0.447501
4441,26-Nov-06,24:00:00,691.128287,0.000554,2.564902,0.0,0.0,0.0,0.192589,0.000599,5.062946,0.0,0.0,0.0,0.356624,0.0006,16.972883,0.0,0.0,0.0,0.352983,0.0006,75.736574,0.0,0.0,0.0,0.246916,0.000599,15.986732,0.0,0.0,0.0,0.30198,0.000599,4.024779,0.0,0.0,0.0,0.204673,0.000551,8.49975,0.0,0.0,0.0,0.223883,0.00055,2.69007,0.0,0.0,0.0,0.302468,0.00048,2.549091,0.000339,0.0,0.0,0.428196,0.00048,37.61442,0.000372,0.0,0.0,0.482621,0.0006,34.571013,0.0,0.0,0.0,0.243066,0.0006,132.724887,0.0,0.0,0.0,0.230337,0.00041,9.514051,0.000573,0.0,0.0,0.517728
4442,27-Nov-06,24:00:00,469.775349,0.000529,0.25328,0.0,0.0,0.0,0.192589,0.000785,1.294268,0.0,0.0,0.0,0.356624,0.000786,4.866971,0.0,0.0,0.0,0.352983,0.000787,18.453568,0.0,0.0,0.0,0.246916,0.000785,2.876988,0.0,0.0,0.0,0.30198,0.000785,0.155522,0.0,0.0,0.0,0.204673,0.000527,0.361667,0.0,0.0,0.0,0.223883,0.000526,0.566301,0.0,0.0,0.0,0.302468,0.00046,0.193117,0.000319,0.0,0.0,0.428196,0.000459,1.923276,0.00035,0.0,0.0,0.482621,0.000786,8.282013,0.0,0.0,0.0,0.243066,0.000787,27.351222,0.0,0.0,0.0,0.230337,0.000393,0.000539,0.000539,0.0,0.0,0.517728
4443,28-Nov-06,24:00:00,355.383301,0.000678,0.000436,0.0,0.0,0.0,0.192589,0.000874,0.33086,0.0,0.0,0.0,0.356624,0.000876,1.394016,0.0,0.0,0.0,0.352983,0.000877,4.49554,0.0,0.0,0.0,0.246916,0.000875,0.47711,0.0,0.0,0.0,0.30198,0.000876,0.0,0.0,0.0,0.0,0.204673,0.000675,0.0,0.0,0.0,0.0,0.223883,0.000675,0.11424,0.0,0.0,0.0,0.302468,0.000589,0.001581,0.000301,0.0,0.0,0.428196,0.000588,0.00033,0.00033,0.0,0.0,0.482621,0.000876,1.983956,0.0,0.0,0.0,0.243066,0.000878,5.636391,0.0,0.0,0.0,0.230337,0.000503,0.000508,0.000508,0.0,0.0,0.517728
4444,29-Nov-06,24:00:00,320.822023,0.000755,0.0,0.0,0.0,0.0,0.192589,0.000916,0.066232,0.0,0.0,0.0,0.356624,0.000918,0.39928,0.0,0.0,0.0,0.352983,0.000919,0.795927,0.0,0.0,0.0,0.246916,0.000916,0.0,0.0,0.0,0.0,0.30198,0.000917,0.0,0.0,0.0,0.0,0.204673,0.000751,0.0,0.0,0.0,0.0,0.223883,0.000751,0.005662,0.0,0.0,0.0,0.302468,0.000655,0.000283,0.000283,0.0,0.0,0.428196,0.000654,0.000311,0.000311,0.0,0.0,0.482621,0.000918,0.322256,0.0,0.0,0.0,0.243066,0.000919,0.288962,0.0,0.0,0.0,0.230337,0.000559,0.000478,0.000478,0.0,0.0,0.517728
4445,30-Nov-06,24:00:00,314.099708,0.000805,0.0,0.0,0.0,0.0,0.192589,0.000802,0.0,0.0,0.0,0.0,0.356624,0.000804,0.010484,0.0,0.0,0.0,0.352983,0.000805,0.0,0.0,0.0,0.0,0.246916,0.000803,0.0,0.0,0.0,0.0,0.30198,0.000803,0.0,0.0,0.0,0.0,0.204673,0.000801,0.0,0.0,0.0,0.0,0.223883,0.0008,0.0,0.0,0.0,0.0,0.302468,0.000699,0.000267,0.000267,0.0,0.0,0.428196,0.000698,0.000293,0.000293,0.0,0.0,0.482621,0.000804,0.0,0.0,0.0,0.0,0.243066,0.000806,0.0,0.0,0.0,0.0,0.230337,0.000596,0.00045,0.00045,0.0,0.0,0.517728
4446,01-Dec-06,24:00:00,313.305067,0.000777,0.0,0.0,0.0,0.0,0.192589,0.000872,0.0,0.0,0.0,0.0,0.355323,0.000874,0.0,0.0,0.0,0.0,0.35173,0.000875,0.0,0.0,0.0,0.0,0.245652,0.000872,0.0,0.0,0.0,0.0,0.300743,0.000873,0.0,0.0,0.0,0.0,0.203548,0.000773,0.0,0.0,0.0,0.0,0.223883,0.000773,0.0,0.0,0.0,0.0,0.302468,0.000675,0.000251,0.000251,0.0,0.0,0.428196,0.000674,0.000276,0.000276,0.0,0.0,0.482621,0.000874,0.0,0.0,0.0,0.0,0.241812,0.000875,0.0,0.0,0.0,0.0,0.229068,0.000576,0.000424,0.000424,0.0,0.0,0.517728
4447,02-Dec-06,24:00:00,309.380798,0.000893,0.0,0.0,0.0,0.0,0.191251,0.000851,0.0,0.0,0.0,0.0,0.352065,0.000853,0.0,0.0,0.0,0.0,0.348509,0.000854,0.0,0.0,0.0,0.0,0.242419,0.000852,0.0,0.0,0.0,0.0,0.297539,0.000852,0.0,0.0,0.0,0.0,0.200745,0.000888,0.0,0.0,0.0,0.0,0.222595,0.000887,0.0,0.0,0.0,0.0,0.301199,0.000774,0.000236,0.000236,0.0,0.0,0.427986,0.000772,0.00026,0.00026,0.0,0.0,0.482421,0.000853,0.0,0.0,0.0,0.0,0.238588,0.000855,0.0,0.0,0.0,0.0,0.225829,0.00066,0.000399,0.000399,0.0,0.0,0.517728
4448,03-Dec-06,24:00:00,306.396914,0.000804,0.0,0.0,0.0,0.0,0.18838,0.000771,0.0,0.0,0.0,0.0,0.348766,0.000772,0.0,0.0,0.0,0.0,0.345202,0.000773,0.0,0.0,0.0,0.0,0.239108,0.000771,0.0,0.0,0.0,0.0,0.294238,0.000772,0.0,0.0,0.0,0.0,0.197912,0.000799,0.0,0.0,0.0,0.0,0.219772,0.000799,0.0,0.0,0.0,0.0,0.29839,0.000697,0.000223,0.000223,0.0,0.0,0.426452,0.000696,0.000244,0.000244,0.0,0.0,0.480904,0.000772,0.0,0.0,0.0,0.0,0.23528,0.000774,0.0,0.0,0.0,0.0,0.222515,0.000595,0.000376,0.000376,0.0,0.0,0.517555
4449,04-Dec-06,24:00:00,307.147084,0.000939,0.0,0.0,0.0,0.0,0.185432,0.000868,0.0,0.0,0.0,0.0,0.345556,0.00087,0.0,0.0,0.0,0.0,0.341985,0.000872,0.0,0.0,0.0,0.0,0.235887,0.000869,0.0,0.0,0.0,0.0,0.291028,0.00087,0.0,0.0,0.0,0.0,0.195158,0.000934,0.0,0.0,0.0,0.0,0.216841,0.000934,0.0,0.0,0.0,0.0,0.295459,0.000815,0.00021,0.00021,0.0,0.0,0.423895,0.000813,0.00023,0.00023,0.0,0.0,0.478352,0.00087,0.0,0.0,0.0,0.0,0.232064,0.000872,0.0,0.0,0.0,0.0,0.219292,0.000695,0.000354,0.000354,0.0,0.0,0.516151
4450,05-Dec-06,24:00:00,309.335133,0.000831,0.0,0.0,0.0,0.0,0.182364,0.00077,0.0,0.0,0.0,0.0,0.342218,0.000771,0.0,0.0,0.0,0.0,0.338639,0.000772,0.0,0.0,0.0,0.0,0.232536,0.00077,0.0,0.0,0.0,0.0,0.287687,0.000771,0.0,0.0,0.0,0.0,0.192292,0.000826,0.0,0.0,0.0,0.0,0.213791,0.000826,0.0,0.0,0.0,0.0,0.29241,0.000721,0.000198,0.000198,0.0,0.0,0.421234,0.000719,0.000217,0.000217,0.0,0.0,0.475696,0.000771,0.0,0.0,0.0,0.0,0.228717,0.000773,0.0,0.0,0.0,0.0,0.21594,0.000615,0.000334,0.000334,0.0,0.0,0.513882
4451,06-Dec-06,24:00:00,311.370271,0.000727,0.0,0.0,0.0,0.0,0.179692,0.000743,0.0,0.0,0.0,0.0,0.339193,0.000745,0.0,0.0,0.0,0.0,0.335607,0.000746,0.0,0.0,0.0,0.0,0.229501,0.000744,0.0,0.0,0.0,0.0,0.284661,0.000744,0.0,0.0,0.0,0.0,0.189697,0.000723,0.0,0.0,0.0,0.0,0.211135,0.000723,0.0,0.0,0.0,0.0,0.289755,0.000631,0.000186,0.000186,0.0,0.0,0.418918,0.00063,0.000204,0.000204,0.0,0.0,0.473384,0.000745,0.0,0.0,0.0,0.0,0.225686,0.000746,0.0,0.0,0.0,0.0,0.212903,0.000538,0.000314,0.000314,0.0,0.0,0.511906
4452,07-Dec-06,24:00:00,314.107716,0.0009,0.527395,0.0,0.032363,0.0,0.190285,0.000694,0.228374,0.0,0.037904,0.0,0.352649,0.000696,0.432025,0.0,0.025346,0.0,0.343928,0.000697,2.342571,0.0,0.01809,0.0,0.234431,0.000694,1.129242,0.0,0.029539,0.0,0.29447,0.000695,1.451048,0.0,0.025807,0.0,0.197038,0.000898,3.084079,0.0,0.029096,0.0,0.219756,0.000897,0.1046,0.0,0.021742,0.0,0.295258,0.000784,0.055674,0.000175,0.013259,0.0,0.421076,0.000783,0.227231,0.000192,0.006161,0.0,0.472551,0.000696,1.006552,0.0,0.018924,0.0,0.230455,0.000697,3.955285,0.0,0.015556,0.0,0.216013,0.00067,0.024499,0.000296,0.001579,0.0,0.510153
4453,08-Dec-06,24:00:00,794.095187,0.000398,12.635855,0.0,0.073261,0.0,0.386859,0.000412,12.776711,0.0,0.05418,0.0,0.574666,0.000413,31.165277,0.0,0.043149,0.0,0.498568,0.000414,154.839862,0.0,0.033342,0.0,0.346767,0.000412,46.723778,0.0,0.047289,0.0,0.473327,0.000413,27.103679,0.0,0.056142,0.0,0.353253,0.000396,53.475764,0.0,0.059698,0.0,0.388554,0.000396,5.528653,0.0,0.054836,0.0,0.431545,0.000346,3.820172,0.000165,0.048854,0.0,0.520132,0.000345,45.64623,0.000181,0.045487,0.0,0.545734,0.000413,75.73731,0.0,0.038766,0.0,0.358348,0.000414,295.241653,0.0,0.03459,0.0,0.324683,0.000295,24.086409,0.000279,0.037053,0.0,0.557105
4454,09-Dec-06,24:00:00,1296.998081,0.000421,11.269799,0.0,0.013239,0.0,0.569915,0.000558,14.52076,0.0,0.010487,0.0,0.73478,0.00056,45.650438,0.0,0.013588,0.0,0.641499,0.000561,215.774044,0.0,0.009211,0.0,0.454193,0.000559,48.536024,0.0,0.010645,0.0,0.618738,0.000559,18.886182,0.0,0.011295,0.0,0.494584,0.000419,37.46857,0.0,0.011546,0.0,0.539653,0.000419,8.010769,0.0,0.013391,0.0,0.582636,0.000366,5.976005,0.000155,0.01339,0.0,0.663811,0.000365,83.80073,0.000171,0.014597,0.0,0.686895,0.00056,105.359926,0.0,0.010078,0.0,0.480056,0.000561,410.456211,0.0,0.01008,0.0,0.436817,0.000312,33.136836,0.000262,0.012989,0.0,0.675847
4455,10-Dec-06,24:00:00,830.094399,0.000328,2.372394,0.0,0.040188,0.0,0.601665,0.000311,5.224751,0.0,0.051398,0.0,0.77652,0.000311,18.680504,0.0,0.030647,0.0,0.671825,0.000311,76.938595,0.0,0.023141,0.0,0.476419,0.000311,13.546905,0.0,0.037985,0.0,0.649676,0.000311,4.107389,0.0,0.034892,0.0,0.521406,0.000328,8.843983,0.0,0.039833,0.0,0.569649,0.000328,2.511314,0.0,0.042666,0.0,0.61576,0.000286,1.317597,0.000146,0.047614,0.0,0.701047,0.000286,23.185871,0.000161,0.052289,0.0,0.728918,0.000311,36.209681,0.0,0.027148,0.0,0.505105,0.000311,128.702813,0.0,0.023727,0.0,0.459872,0.000245,21.801041,0.000247,0.052977,0.0,0.7196
4456,11-Dec-06,24:00:00,1053.501956,0.000413,7.252727,0.0,0.0,0.0,0.720854,0.000342,14.531054,0.0,0.009448,0.0,0.983545,0.000342,42.114209,0.0,0.020326,0.0,0.840632,0.000343,187.229266,0.0,0.011398,0.0,0.590737,0.000342,41.975446,0.0,0.003485,0.0,0.796216,0.000342,16.056617,0.0,0.002272,0.0,0.633358,0.000412,32.326019,0.0,0.001406,0.0,0.69241,0.000412,6.417147,0.0,0.002169,0.0,0.747804,0.00036,6.074088,0.000138,0.00391,0.0,0.850698,0.000359,97.867226,0.000151,0.00549,0.0,0.894485,0.000342,82.748315,0.0,0.004288,0.0,0.61833,0.000343,343.548832,0.0,0.007522,0.0,0.568624,0.000308,44.226844,0.000233,0.007139,0.0,0.888647
4457,12-Dec-06,24:00:00,772.389718,0.000316,0.757278,0.0,0.0,0.0,0.720854,0.000353,4.973481,0.0,0.00258,0.0,0.996096,0.000354,20.321549,0.0,0.0,0.0,0.863796,0.000355,77.095241,0.0,0.0,0.0,0.606194,0.000354,8.373207,0.0,0.0,0.0,0.796409,0.000354,0.799326,0.0,0.0,0.0,0.633358,0.000316,1.727284,0.0,0.0,0.0,0.69241,0.000315,1.815495,0.0,0.005017,0.0,0.757949,0.000276,2.253094,0.00013,0.020031,0.0,0.891694,0.000276,46.296275,0.000142,0.027897,0.0,0.954933,0.000354,23.188452,0.0,0.0,0.0,0.618471,0.000355,97.40819,0.0,0.0,0.0,0.574764,0.000236,59.614549,23.64182,0.033353,0.001803,0.964201
4458,13-Dec-06,24:00:00,432.721528,0.00041,0.040305,0.0,0.0,0.0,0.720854,0.000375,1.710572,0.280068,0.002247,0.002038,0.999232,0.000376,5.619442,0.0,0.0,0.0,0.863796,0.000377,18.139083,0.0,0.0,0.0,0.606194,0.000375,1.491189,0.0,0.000962,0.0,0.796569,0.000376,0.0,0.0,0.0,0.0,0.633358,0.000408,0.0,0.0,0.0,0.0,0.69241,0.000408,0.674538,0.0,0.003042,0.0,0.765746,0.000356,1.135142,0.000122,0.005785,0.0,0.923851,0.000356,19.960363,0.608395,0.007246,0.00449,0.9954,0.000376,5.260651,0.0,0.0,0.0,0.618471,0.000377,19.439465,0.0,0.0,0.0,0.574764,0.000305,104.446944,99.635868,0.010006,0.010006,1.0
4459,14-Dec-06,24:00:00,423.643348,0.001021,0.124641,0.0,0.00065,0.0,0.72308,0.001094,34.946099,33.465137,0.002824,0.002824,1.0,0.001096,1.55275,0.0,0.0,0.0,0.863796,0.001097,4.213165,0.0,0.0,0.0,0.606194,0.001094,2.769651,0.0,0.001812,0.0,0.807505,0.001095,0.453563,0.0,0.00092,0.0,0.636512,0.001017,1.250436,0.0,0.001382,0.0,0.69715,0.001017,0.683452,0.0,0.001168,0.0,0.779442,0.000888,0.786253,0.000115,0.000889,0.0,0.942382,0.000888,90.529866,77.861422,0.000426,0.000426,1.0,0.001096,1.131503,0.0,0.0,0.0,0.618471,0.001097,2.890165,0.0,0.0,0.0,0.574764,0.000759,251.82133,243.535936,0.0,0.0,1.0
4460,15-Dec-06,24:00:00,596.508714,0.000662,0.016574,0.0,0.0,0.0,0.72308,0.000566,57.518009,57.095605,0.0,0.0,1.0,0.000567,0.309249,0.0,0.0,0.0,0.863796,0.000568,0.261989,0.0,0.0,0.0,0.606194,0.000566,0.652354,0.0,0.0,0.0,0.807505,0.000566,0.02892,0.0,0.0,0.0,0.636512,0.000658,0.08662,0.0,0.0,0.0,0.69715,0.000658,0.162032,0.0,0.0,0.0,0.779442,0.000574,0.069463,0.000108,0.0,0.0,0.942382,0.000573,45.203173,44.460262,0.0,0.0,1.0,0.000567,0.0,0.0,0.0,0.0,0.618471,0.000568,0.004118,0.0,0.0,0.0,0.574764,0.00049,20.189223,20.189223,0.0,0.0,1.0
4461,16-Dec-06,24:00:00,473.695128,0.000646,0.001129,0.0,0.0,0.0,0.72308,0.000726,43.367744,43.263744,0.0,0.0,1.0,0.000728,0.000501,0.0,0.0,0.0,0.863796,0.000728,0.0,0.0,0.0,0.0,0.606194,0.000726,0.117398,0.0,0.0,0.0,0.807505,0.000727,0.0,0.0,0.0,0.0,0.636512,0.000643,0.0,0.0,0.0,0.0,0.69715,0.000642,0.030063,0.0,0.0,0.0,0.779442,0.000561,0.001317,0.000102,0.0,0.0,0.942382,0.00056,11.614778,11.614778,0.0,0.0,1.0,0.000727,0.0,0.0,0.0,0.0,0.618471,0.000729,0.0,0.0,0.0,0.0,0.574764,0.000478,17.23239,17.23239,0.0,0.0,1.0
4462,17-Dec-06,24:00:00,350.358573,0.000627,0.0,0.0,0.0,0.0,0.72308,0.000711,25.548154,25.522294,0.0,0.0,1.0,0.000712,0.0,0.0,0.0,0.0,0.863796,0.000713,0.0,0.0,0.0,0.0,0.606194,0.000711,0.008572,0.0,0.0,0.0,0.807505,0.000712,0.0,0.0,0.0,0.0,0.636512,0.000623,0.0,0.0,0.0,0.0,0.69715,0.000623,0.003841,0.0,0.0,0.0,0.779442,0.000544,9.6e-05,9.6e-05,0.0,0.0,0.942382,0.000543,6.178694,6.178694,0.0,0.0,1.0,0.000712,0.0,0.0,0.0,0.0,0.618461,0.000714,0.0,0.0,0.0,0.0,0.574764,0.000464,16.226992,16.226992,0.0,0.0,1.0
