Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
4347,24-Aug-06,24:00:00,77.106322,0.001712,25.18295,25.18295,0.0,0.0,0.0,0.002678,51.923649,51.923649,0.0,0.0,0.0
4348,25-Aug-06,24:00:00,77.16311,0.001774,25.20201,25.20201,0.0,0.0,0.0,0.002627,51.961374,51.961374,0.0,0.0,0.0
4349,26-Aug-06,24:00:00,77.21927,0.001901,25.220863,25.220863,0.0,0.0,0.0,0.002721,51.998677,51.998677,0.0,0.0,0.0
4350,27-Aug-06,24:00:00,77.274797,0.00196,25.23951,25.23951,0.0,0.0,0.0,0.002759,52.035554,52.035554,0.0,0.0,0.0
4351,28-Aug-06,24:00:00,77.329688,0.001823,25.257948,25.257948,0.0,0.0,0.0,0.002707,52.072004,52.072004,0.0,0.0,0.0
4352,29-Aug-06,24:00:00,77.38394,0.002468,25.276177,25.276177,0.0,0.0,0.0,0.002646,52.108024,52.108024,0.0,0.0,0.0
4353,30-Aug-06,24:00:00,77.437549,0.002769,25.294195,25.294195,0.0,0.0,0.0,0.002609,52.143612,52.143612,0.0,0.0,0.0
4354,31-Aug-06,24:00:00,77.490513,0.002117,25.312002,25.312002,0.0,0.0,0.0,0.002773,52.178766,52.178766,0.0,0.0,0.0
4355,01-Sep-06,24:00:00,77.542829,0.001778,25.329596,25.329596,0.0,0.0,0.0,0.002676,52.213484,52.213484,0.0,0.0,0.0
4356,02-Sep-06,24:00:00,77.594493,0.001487,25.346976,25.346976,0.0,0.0,0.0,0.002567,52.247765,52.247765,0.0,0.0,0.0
4357,03-Sep-06,24:00:00,77.645502,0.001754,25.364143,25.364143,0.0,0.0,0.0,0.002477,52.281605,52.281605,0.0,0.0,0.0
4358,04-Sep-06,24:00:00,77.695855,0.002296,25.381093,25.381093,0.0,0.0,0.0,0.00276,52.315004,52.315004,0.0,0.0,0.0
4359,05-Sep-06,24:00:00,77.745549,0.00212,25.397828,25.397828,0.0,0.0,0.0,0.002591,52.34796,52.34796,0.0,0.0,0.0
4360,06-Sep-06,24:00:00,77.79458,0.002057,25.414345,25.414345,0.0,0.0,0.0,0.002676,52.38047,52.38047,0.0,0.0,0.0
4361,07-Sep-06,24:00:00,77.842946,0.001068,25.430644,25.430644,0.0,0.0,0.0,0.001992,52.412535,52.412535,0.0,0.0,0.0
4362,08-Sep-06,24:00:00,77.890646,0.00191,25.446724,25.446724,0.0,0.0,0.0,0.002204,52.44415,52.44415,0.0,0.0,0.0
4363,09-Sep-06,24:00:00,77.937676,0.001938,25.462585,25.462585,0.0,0.0,0.0,0.002378,52.475317,52.475317,0.0,0.0,0.0
4364,10-Sep-06,24:00:00,77.984035,0.002415,25.478226,25.478226,0.0,0.0,0.0,0.00237,52.506031,52.506031,0.0,0.0,0.0
4365,11-Sep-06,24:00:00,78.02972,0.002547,25.493646,25.493646,0.0,0.0,0.0,0.002542,52.536293,52.536293,0.0,0.0,0.0
4366,12-Sep-06,24:00:00,78.074729,0.002054,25.508843,25.508843,0.0,0.0,0.0,0.002549,52.566101,52.566101,0.0,0.0,0.0
4367,13-Sep-06,24:00:00,78.11906,0.001835,25.523819,25.523819,0.0,0.0,0.0,0.002379,52.595454,52.595454,0.0,0.0,0.0
4368,14-Sep-06,24:00:00,78.162712,0.001912,25.538571,25.538571,0.0,0.0,0.0,0.00183,52.62435,52.62435,0.0,0.0,0.0
4369,15-Sep-06,24:00:00,78.205682,0.002061,25.5531,25.5531,0.0,0.0,0.0,0.002048,52.652788,52.652788,0.0,0.0,0.0
4370,16-Sep-06,24:00:00,78.247968,0.002364,25.567404,25.567404,0.0,0.0,0.0,0.002329,52.680767,52.680767,0.0,0.0,0.0
4371,17-Sep-06,24:00:00,78.28957,0.002293,25.581484,25.581484,0.0,0.0,0.0,0.002337,52.708285,52.708285,0.0,0.0,0.0
4372,18-Sep-06,24:00:00,78.330484,0.002018,25.595337,25.595337,0.0,0.0,0.0,0.002183,52.735342,52.735342,0.0,0.0,0.0
4373,19-Sep-06,24:00:00,78.37071,0.00223,25.608965,25.608965,0.0,0.0,0.0,0.002198,52.761937,52.761937,0.0,0.0,0.0
4374,20-Sep-06,24:00:00,78.410246,0.002566,25.622367,25.622367,0.0,0.0,0.0,0.002391,52.788068,52.788068,0.0,0.0,0.0
4375,21-Sep-06,24:00:00,78.449091,0.00352,25.635541,25.635541,0.0,0.0,0.0,0.002682,52.813735,52.813735,0.0,0.0,0.0
4376,22-Sep-06,24:00:00,78.487243,0.002488,25.648488,25.648488,0.0,0.0,0.0,0.00199,52.838937,52.838937,0.0,0.0,0.0
4377,23-Sep-06,24:00:00,78.5247,0.002126,25.661207,25.661207,0.0,0.0,0.0,0.001992,52.863672,52.863672,0.0,0.0,0.0
4378,24-Sep-06,24:00:00,78.561462,0.001936,25.673698,25.673698,0.0,0.0,0.0,0.001946,52.88794,52.88794,0.0,0.0,0.0
4379,25-Sep-06,24:00:00,78.597528,0.001773,25.68596,25.68596,0.0,0.0,0.0,0.002178,52.91174,52.91174,0.0,0.0,0.0
4380,26-Sep-06,24:00:00,78.632896,0.001355,25.697992,25.697992,0.0,0.0,0.0,0.002053,52.935072,52.935072,0.0,0.0,0.0
4381,27-Sep-06,24:00:00,78.667565,0.001141,25.709795,25.709795,0.0,0.0,0.0,0.001906,52.957935,52.957935,0.0,0.0,0.0
4382,28-Sep-06,24:00:00,78.701534,0.001034,25.721368,25.721368,0.0,0.0,0.0,0.002114,52.980327,52.980327,0.0,0.0,0.0
4383,29-Sep-06,24:00:00,78.734802,0.001055,25.732711,25.732711,0.0,0.0,0.0,0.001151,53.002249,53.002249,0.0,0.0,0.0
4384,30-Sep-06,24:00:00,78.767368,0.001411,25.743824,25.743824,0.0,0.0,0.0,0.001053,53.023699,53.023699,0.0,0.0,0.0
4385,01-Oct-06,24:00:00,78.799232,0.001034,25.754705,25.754705,0.0,0.0,0.0,0.001258,53.044678,53.044678,0.0,0.0,0.0
4386,02-Oct-06,24:00:00,78.830392,0.00095,25.765356,25.765356,0.0,0.0,0.0,0.000807,53.065185,53.065185,0.0,0.0,0.0
4387,03-Oct-06,24:00:00,78.860848,0.000466,25.775775,25.775775,0.0,0.0,0.0,0.000714,53.085218,53.085218,0.0,0.0,0.0
4388,04-Oct-06,24:00:00,78.8906,0.00057,25.785962,25.785962,0.0,0.0,0.0,0.000549,53.104779,53.104779,0.0,0.0,0.0
4389,05-Oct-06,24:00:00,78.919646,0.000555,25.795918,25.795918,0.0,0.0,0.0,0.001366,53.123865,53.123865,0.0,0.0,0.0
4390,06-Oct-06,24:00:00,78.947986,0.001521,25.805641,25.805641,0.0,0.0,0.0,0.001535,53.142478,53.142478,0.0,0.0,0.0
4391,07-Oct-06,24:00:00,78.975619,0.001762,25.815133,25.815133,0.0,0.0,0.0,0.001471,53.160617,53.160617,0.0,0.0,0.0
4392,08-Oct-06,24:00:00,79.002545,0.001731,25.824392,25.824392,0.0,0.0,0.0,0.001744,53.17828,53.17828,0.0,0.0,0.0
4393,09-Oct-06,24:00:00,79.028764,0.001312,25.833418,25.833418,0.0,0.0,0.0,0.001358,53.195469,53.195469,0.0,0.0,0.0
4394,10-Oct-06,24:00:00,79.054275,0.001572,25.842212,25.842212,0.0,0.0,0.0,0.001111,53.212183,53.212183,0.0,0.0,0.0
4395,11-Oct-06,24:00:00,79.079078,0.001532,25.850773,25.850773,0.0,0.0,0.0,0.001977,53.228421,53.228421,0.0,0.0,0.0
4396,12-Oct-06,24:00:00,79.103172,0.000595,25.859101,25.859101,0.0,0.0,0.0,0.001377,53.244184,53.244184,0.0,0.0,0.0
4397,13-Oct-06,24:00:00,79.126558,0.000926,25.867197,25.867197,0.0,0.0,0.0,0.001166,53.259472,53.259472,0.0,0.0,0.0
4398,14-Oct-06,24:00:00,79.149236,0.000654,25.875059,25.875059,0.0,0.0,0.0,0.001169,53.274283,53.274283,0.0,0.0,0.0
4399,15-Oct-06,24:00:00,79.171204,0.001714,25.882688,25.882688,0.0,0.0,0.0,0.001505,53.288619,53.288619,0.0,0.0,0.0
4400,16-Oct-06,24:00:00,79.192464,0.001549,25.890084,25.890084,0.0,0.0,0.0,0.001264,53.302479,53.302479,0.0,0.0,0.0
4401,17-Oct-06,24:00:00,79.213014,0.001583,25.897247,25.897247,0.0,0.0,0.0,0.001264,53.315863,53.315863,0.0,0.0,0.0
4402,18-Oct-06,24:00:00,79.232856,0.001423,25.904177,25.904177,0.0,0.0,0.0,0.001258,53.328771,53.328771,0.0,0.0,0.0
4403,19-Oct-06,24:00:00,79.251989,0.00163,25.910874,25.910874,0.0,0.0,0.0,0.001315,53.341204,53.341204,0.0,0.0,0.0
4404,20-Oct-06,24:00:00,79.270412,0.001577,25.917337,25.917337,0.0,0.0,0.0,0.001161,53.353161,53.353161,0.0,0.0,0.0
4405,21-Oct-06,24:00:00,79.288128,0.001376,25.923568,25.923568,0.0,0.0,0.0,0.001384,53.364642,53.364642,0.0,0.0,0.0
4406,22-Oct-06,24:00:00,79.305135,0.001489,25.929566,25.929566,0.0,0.0,0.0,0.001278,53.375648,53.375648,0.0,0.0,0.0
4407,23-Oct-06,24:00:00,79.321434,0.001044,25.93533,25.93533,0.0,0.0,0.0,0.001154,53.386179,53.386179,0.0,0.0,0.0
4408,24-Oct-06,24:00:00,79.337026,0.00236,25.940862,25.940862,0.0,0.0,0.0,0.000673,53.396235,53.396235,0.0,0.0,0.0
4409,25-Oct-06,24:00:00,79.35191,0.001451,25.946162,25.946162,0.0,0.0,0.0,0.001013,53.405816,53.405816,0.0,0.0,0.0
4410,26-Oct-06,24:00:00,79.366086,0.001245,25.951228,25.951228,0.0,0.0,0.0,0.001022,53.414923,53.414923,0.0,0.0,0.0
4411,27-Oct-06,24:00:00,79.379557,0.001304,25.956062,25.956062,0.0,0.0,0.0,0.001042,53.423556,53.423556,0.0,0.0,0.0
4412,28-Oct-06,24:00:00,79.39232,0.000788,25.960664,25.960664,0.0,0.0,0.0,0.001028,53.431714,53.431714,0.0,0.0,0.0
4413,29-Oct-06,24:00:00,79.404379,0.00071,25.965034,25.965034,0.0,0.0,0.0,0.000785,53.439399,53.439399,0.0,0.0,0.0
4414,30-Oct-06,24:00:00,79.415732,0.000782,25.969171,25.969171,0.0,0.0,0.0,0.000611,53.446611,53.446611,0.0,0.0,0.0
4415,31-Oct-06,24:00:00,79.426381,0.000574,25.973077,25.973077,0.0,0.0,0.0,0.000475,53.453351,53.453351,0.0,0.0,0.0
4416,01-Nov-06,24:00:00,113.43385,0.00027,39.392316,25.976752,0.016481,0.0,0.029869,0.000477,74.214776,53.459618,0.015403,0.0,0.027862
4417,02-Nov-06,24:00:00,84.991221,0.000486,26.033979,25.980194,0.0,0.0,0.056506,0.000564,58.784557,53.465413,0.0,0.0,0.052811
4418,03-Nov-06,24:00:00,79.454567,0.000751,25.983406,25.983406,0.0,0.0,0.056506,0.000721,53.470737,53.470737,0.0,0.0,0.052811
4419,04-Nov-06,24:00:00,79.461942,0.000774,25.986387,25.986387,0.0,0.0,0.056506,0.000541,53.47559,53.47559,0.0,0.0,0.052811
4420,05-Nov-06,24:00:00,79.469079,0.001103,25.989136,25.989136,0.0,0.0,0.056506,0.001177,53.479972,53.479972,0.0,0.0,0.052811
4421,06-Nov-06,24:00:00,79.475514,0.000999,25.991656,25.991656,0.0,0.0,0.056464,0.000575,53.483885,53.483885,0.0,0.0,0.052811
4422,07-Nov-06,24:00:00,79.48125,0.001425,25.993945,25.993945,0.0,0.0,0.054157,0.001134,53.487329,53.487329,0.0,0.0,0.051789
4423,08-Nov-06,24:00:00,79.486288,0.000912,25.996004,25.996004,0.0,0.0,0.049935,0.000881,53.490304,53.490304,0.0,0.0,0.048829
4424,09-Nov-06,24:00:00,79.490628,0.000869,25.997834,25.997834,0.0,0.0,0.046925,0.000666,53.492811,53.492811,0.0,0.0,0.046181
4425,10-Nov-06,24:00:00,102.327535,0.000846,34.05598,25.999434,0.009858,0.0,0.072506,0.00091,68.312641,53.49485,0.00947,0.0,0.070393
4426,11-Nov-06,24:00:00,80.769408,0.000516,26.000806,26.000806,0.0,0.0,0.079155,0.000667,54.731202,53.496423,0.001471,0.0,0.077689
4427,12-Nov-06,24:00:00,157.790656,0.000182,56.518031,26.001948,0.041981,0.0,0.156604,0.000272,101.838433,53.49753,0.040985,0.0,0.158496
4428,13-Nov-06,24:00:00,109.970456,0.00089,29.796069,26.002863,0.0,0.0,0.223089,0.000863,79.623285,53.498172,0.001775,0.0,0.228224
4429,14-Nov-06,24:00:00,79.905341,0.000849,26.003549,26.003549,0.0,0.0,0.223089,0.000636,53.883437,53.498349,0.0,0.0,0.229115
4430,15-Nov-06,24:00:00,92.162431,0.000263,30.222403,26.004008,0.005162,0.0,0.234941,0.00027,61.989353,53.498062,0.005903,0.0,0.241758
4431,16-Nov-06,24:00:00,81.051104,0.000565,26.004239,26.004239,0.0,0.0,0.240786,0.000415,54.997769,53.497313,0.0,0.0,0.249355
4432,17-Nov-06,24:00:00,79.501852,0.000681,26.004244,26.004244,0.0,0.0,0.240786,0.000527,53.497341,53.496101,0.0,0.0,0.249355
4433,18-Nov-06,24:00:00,79.498463,0.000651,26.004022,26.004022,0.0,0.0,0.240786,0.000453,53.494428,53.494428,0.0,0.0,0.249355
4434,19-Nov-06,24:00:00,79.495885,0.0004,26.003574,26.003574,0.0,0.0,0.240786,0.000299,53.492294,53.492294,0.0,0.0,0.249355
4435,20-Nov-06,24:00:00,79.492621,0.000692,26.0029,26.0029,0.0,0.0,0.240786,0.00057,53.4897,53.4897,0.0,0.0,0.249355
4436,21-Nov-06,24:00:00,80.173238,0.000347,26.301786,26.002001,0.000542,0.0,0.241096,0.00044,53.906445,53.486648,0.001456,0.0,0.250187
4437,22-Nov-06,24:00:00,81.678969,0.000974,26.14418,26.000877,0.0,0.0,0.242645,0.000771,55.500991,53.483138,0.0,0.0,0.254347
4438,23-Nov-06,24:00:00,79.507075,0.000672,25.999528,25.999528,0.0,0.0,0.242645,0.000666,53.506265,53.479171,0.0,0.0,0.254347
4439,24-Nov-06,24:00:00,79.472737,0.000622,25.997956,25.997956,0.0,0.0,0.242645,0.000527,53.474747,53.474747,0.0,0.0,0.254347
4440,25-Nov-06,24:00:00,140.967841,0.000196,53.246668,25.99616,0.033876,0.0,0.294648,0.000167,88.204,53.469869,0.031671,0.0,0.298974
4441,26-Nov-06,24:00:00,99.132191,0.000449,26.429344,25.994141,0.0,0.0,0.358792,0.000413,72.230554,53.464536,0.0,0.0,0.362933
4442,27-Nov-06,24:00:00,79.573248,0.000589,25.9919,25.9919,0.0,0.0,0.358792,0.000395,53.571086,53.45875,0.0,0.0,0.362933
4443,28-Nov-06,24:00:00,79.441996,0.000656,25.989436,25.989436,0.0,0.0,0.358792,0.000506,53.452512,53.452512,0.0,0.0,0.362933
4444,29-Nov-06,24:00:00,79.432625,0.000687,25.986751,25.986751,0.0,0.0,0.358792,0.000563,53.445823,53.445823,0.0,0.0,0.362933
4445,30-Nov-06,24:00:00,79.422582,0.000602,25.983844,25.983844,0.0,0.0,0.358792,0.000601,53.438684,53.438684,0.0,0.0,0.362933
4446,01-Dec-06,24:00:00,79.41187,0.000654,25.980718,25.980718,0.0,0.0,0.358792,0.00058,53.431096,53.431096,0.0,0.0,0.362933
4447,02-Dec-06,24:00:00,79.40049,0.000638,25.977371,25.977371,0.0,0.0,0.358603,0.000666,53.42306,53.42306,0.0,0.0,0.362933
4448,03-Dec-06,24:00:00,79.388444,0.000578,25.973804,25.973804,0.0,0.0,0.357309,0.0006,53.414577,53.414577,0.0,0.0,0.362714
4449,04-Dec-06,24:00:00,79.375733,0.000651,25.970018,25.970018,0.0,0.0,0.355245,0.000701,53.405648,53.405648,0.0,0.0,0.361239
4450,05-Dec-06,24:00:00,79.362359,0.000577,25.966014,25.966014,0.0,0.0,0.353098,0.00062,53.396274,53.396274,0.0,0.0,0.358951
4451,06-Dec-06,24:00:00,79.348323,0.000558,25.961792,25.961792,0.0,0.0,0.351154,0.000542,53.386457,53.386457,0.0,0.0,0.356959
4452,07-Dec-06,24:00:00,96.079038,0.000521,38.667167,25.957353,0.040372,0.0,0.364408,0.000673,57.819259,53.376198,0.030314,0.0,0.366407
4453,08-Dec-06,24:00:00,245.116979,0.000309,91.782905,25.952696,0.063446,0.0,0.570565,0.000297,154.328693,53.365497,0.064083,0.0,0.54117
4454,09-Dec-06,24:00:00,178.473459,0.000419,45.892264,25.947824,0.016687,0.0,0.749079,0.000314,131.285967,53.354357,0.015538,0.0,0.717812
4455,10-Dec-06,24:00:00,117.874435,0.000233,50.769656,25.942736,0.056591,0.0,0.791352,0.000246,67.892603,53.342777,0.048499,0.0,0.754438
4456,11-Dec-06,24:00:00,186.008562,0.000256,55.533346,25.937432,0.01,0.0,0.985369,0.000309,129.638999,53.330761,0.004312,0.0,0.911442
4457,12-Dec-06,24:00:00,91.167188,0.000265,28.270187,25.931915,0.002861,0.0,0.996955,0.000237,62.908293,53.318307,0.006108,0.0,0.924371
4458,13-Dec-06,24:00:00,82.605973,0.000281,27.122521,26.814184,0.002659,0.002616,0.999863,0.000306,55.4292,53.305419,0.00249,0.0,0.933289
4459,14-Dec-06,24:00:00,153.778521,0.00082,93.547063,89.354835,0.002847,0.002847,1.0,0.000763,60.22492,53.292096,0.001744,0.0,0.947299
4460,15-Dec-06,24:00:00,85.253368,0.000424,31.808663,31.808663,0.0,0.0,1.0,0.000494,53.43838,53.278341,0.0,0.0,0.947299
4461,16-Dec-06,24:00:00,84.291917,0.000544,31.027657,31.027657,0.0,0.0,1.0,0.000482,53.264155,53.264155,0.0,0.0,0.947299
4462,17-Dec-06,24:00:00,83.691756,0.000533,30.442109,30.442109,0.0,0.0,1.0,0.000468,53.249538,53.249538,0.0,0.0,0.947299
4463,18-Dec-06,24:00:00,83.156443,0.000588,29.921839,29.921839,0.0,0.0,1.0,0.000476,53.234493,53.234493,0.0,0.0,0.947299
4464,19-Dec-06,24:00:00,82.678561,0.000421,29.459427,29.459427,0.0,0.0,1.0,0.000394,53.219021,53.219021,0.0,0.0,0.947299
4465,20-Dec-06,24:00:00,861.885639,9.8e-05,510.794467,470.906394,0.050026,0.050026,1.0,0.000154,358.371519,294.151587,0.051634,0.036263,0.982024
4466,21-Dec-06,24:00:00,898.412774,0.000429,200.736386,199.739926,0.0,0.0,1.0,0.000402,692.344131,669.258781,0.0,0.0,1.0
4467,22-Dec-06,24:00:00,268.192855,0.000458,78.676426,78.676426,0.0,0.0,1.0,0.000327,188.149784,188.049394,0.0,0.0,1.0
4468,23-Dec-06,24:00:00,195.784632,0.000372,72.65656,72.65656,0.0,0.0,1.0,0.000382,122.998566,122.998566,0.0,0.0,1.0
4469,24-Dec-06,24:00:00,180.122135,0.000429,67.356613,67.356613,0.0,0.0,1.0,0.000667,112.710649,112.710649,0.0,0.0,1.0
4470,25-Dec-06,24:00:00,4710.114579,0.000187,2390.315079,509.363019,0.074303,0.074303,1.0,0.000449,2350.287518,414.855929,0.073231,0.073231,1.0
4471,26-Dec-06,24:00:00,3824.971045,0.001249,819.97125,733.790082,0.019147,0.019147,1.0,0.000988,2981.013409,1787.444626,0.019228,0.019228,1.0
4472,27-Dec-06,24:00:00,746.961094,0.000762,152.464912,152.464912,0.0,0.0,1.0,0.000499,587.902621,580.45943,0.0,0.0,1.0
4473,28-Dec-06,24:00:00,418.608014,0.000555,136.968552,136.968552,0.0,0.0,1.0,0.00049,281.049827,281.049827,0.0,0.0,1.0
4474,29-Dec-06,24:00:00,366.255804,0.000468,124.390694,124.390694,0.0,0.0,1.0,0.000446,241.681555,241.681555,0.0,0.0,1.0
4475,30-Dec-06,24:00:00,333.206121,0.00051,113.234214,113.234214,0.0,0.0,1.0,0.000396,219.823264,219.823264,0.0,0.0,1.0
4476,31-Dec-06,24:00:00,304.395761,0.000757,103.338193,103.338193,0.0,0.0,0.999949,0.000512,200.926487,200.926487,0.0,0.0,1.0
4477,01-Jan-07,24:00:00,278.855424,0.0006,94.560086,94.560086,0.0,0.0,0.998785,0.000569,184.179325,184.179325,0.0,0.0,1.0
4478,02-Jan-07,24:00:00,270.604076,0.000198,91.846097,90.479306,0.002788,0.001948,0.997912,0.0002,179.288529,177.204109,0.005342,0.005342,1.0
4479,03-Jan-07,24:00:00,371.003321,0.000743,100.278267,99.366454,0.0,0.0,1.0,0.00049,270.446912,263.576348,0.0,0.0,1.0
4480,04-Jan-07,24:00:00,248.552175,0.001078,75.786184,75.786184,0.0,0.0,1.0,0.000616,172.34121,172.25233,0.0,0.0,1.0
4481,05-Jan-07,24:00:00,215.313671,0.000837,70.104362,70.104362,0.0,0.0,1.0,0.000427,145.107648,145.107648,0.0,0.0,1.0
4482,06-Jan-07,24:00:00,199.08497,0.000701,65.078482,65.078482,0.0,0.0,1.0,0.000636,133.934354,133.934354,0.0,0.0,1.0
4483,07-Jan-07,24:00:00,185.404116,0.000636,60.619718,60.619718,0.0,0.0,1.0,0.000576,124.721164,124.721164,0.0,0.0,1.0
4484,08-Jan-07,24:00:00,173.292725,0.000554,56.663922,56.663922,0.0,0.0,0.999429,0.000554,116.572757,116.572757,0.0,0.0,1.0
4485,09-Jan-07,24:00:00,162.547747,0.000677,53.154206,53.154206,0.0,0.0,0.997768,0.000609,109.343838,109.343838,0.0,0.0,1.0
4486,10-Jan-07,24:00:00,153.013839,0.000977,50.040113,50.040113,0.0,0.0,0.99477,0.000508,102.929641,102.929641,0.0,0.0,0.999691
4487,11-Jan-07,24:00:00,144.553984,0.001009,47.276889,47.276889,0.0,0.0,0.991391,0.000701,97.237983,97.237983,0.0,0.0,0.998044
4488,12-Jan-07,24:00:00,137.04668,0.000687,44.824846,44.824846,0.0,0.0,0.988411,0.000467,92.187131,92.187131,0.0,0.0,0.995983
4489,13-Jan-07,24:00:00,130.384167,0.000763,42.648779,42.648779,0.0,0.0,0.986076,0.000501,87.704591,87.704591,0.0,0.0,0.994332
4490,14-Jan-07,24:00:00,124.470869,0.00065,40.717468,40.717468,0.0,0.0,0.983569,0.000528,83.726067,83.726067,0.0,0.0,0.99257
4491,15-Jan-07,24:00:00,119.222019,0.000565,39.003219,39.003219,0.0,0.0,0.981441,0.00055,80.194535,80.194535,0.0,0.0,0.990737
4492,16-Jan-07,24:00:00,114.562435,0.000876,37.481474,37.481474,0.0,0.0,0.979077,0.000596,77.059418,77.059418,0.0,0.0,0.988761
4493,17-Jan-07,24:00:00,110.425439,0.000686,36.130449,36.130449,0.0,0.0,0.976347,0.000638,74.275859,74.275859,0.0,0.0,0.986661
4494,18-Jan-07,24:00:00,106.751888,0.000556,34.930825,34.930825,0.0,0.0,0.974172,0.000782,71.804073,71.804073,0.0,0.0,0.984292
4495,19-Jan-07,24:00:00,103.489332,0.001072,33.865466,33.865466,0.0,0.0,0.971611,0.000872,69.608774,69.608774,0.0,0.0,0.981477
4496,20-Jan-07,24:00:00,100.59125,0.001206,32.919175,32.919175,0.0,0.0,0.967603,0.000664,67.658665,67.658665,0.0,0.0,0.978748
4497,21-Jan-07,24:00:00,98.016381,0.000852,32.078473,32.078473,0.0,0.0,0.964033,0.000661,65.925991,65.925991,0.0,0.0,0.976478
4498,22-Jan-07,24:00:00,95.728131,0.000768,31.331405,31.331405,0.0,0.0,0.961224,0.000682,64.386132,64.386132,0.0,0.0,0.97418
4499,23-Jan-07,24:00:00,93.694044,0.00079,30.667368,30.667368,0.0,0.0,0.95857,0.000745,63.017255,63.017255,0.0,0.0,0.971775
4500,24-Jan-07,24:00:00,91.885333,0.000595,30.07696,30.07696,0.0,0.0,0.956178,0.000656,61.799994,61.799994,0.0,0.0,0.969329
4501,25-Jan-07,24:00:00,90.276467,0.000244,29.551838,29.551838,0.0,0.0,0.954655,0.000404,60.717173,60.717173,0.0,0.0,0.96748
4502,26-Jan-07,24:00:00,88.844802,0.000441,29.084605,29.084605,0.0,0.0,0.953486,0.00059,59.75356,59.75356,0.0,0.0,0.96578
4503,27-Jan-07,24:00:00,87.570255,0.000493,28.668701,28.668701,0.0,0.0,0.951905,0.000741,58.895643,58.895643,0.0,0.0,0.963571
4504,28-Jan-07,24:00:00,86.435013,0.000971,28.298306,28.298306,0.0,0.0,0.949453,0.000836,58.13144,58.13144,0.0,0.0,0.960859
4505,29-Jan-07,24:00:00,85.423279,0.000756,27.968261,27.968261,0.0,0.0,0.946467,0.000833,57.450322,57.450322,0.0,0.0,0.958009
4506,30-Jan-07,24:00:00,84.52104,0.000651,27.673986,27.673986,0.0,0.0,0.944102,0.000534,56.842864,56.842864,0.0,0.0,0.95566
4507,31-Jan-07,24:00:00,83.71587,0.000461,27.411422,27.411422,0.0,0.0,0.94217,0.000498,56.300706,56.300706,0.0,0.0,0.95388
4508,01-Feb-07,24:00:00,82.996746,0.000805,27.17697,27.17697,0.0,0.0,0.939996,0.000566,55.816432,55.816432,0.0,0.0,0.952083
4509,02-Feb-07,24:00:00,82.353893,0.000738,26.967434,26.967434,0.0,0.0,0.937367,0.000718,55.383467,55.383467,0.0,0.0,0.949851
4510,03-Feb-07,24:00:00,81.77864,0.000695,26.779983,26.779983,0.0,0.0,0.934877,0.000826,54.995978,54.995978,0.0,0.0,0.947188
4511,04-Feb-07,24:00:00,81.263299,0.000918,26.612105,26.612105,0.0,0.0,0.932136,0.001045,54.648792,54.648792,0.0,0.0,0.94415
4512,05-Feb-07,24:00:00,80.801049,0.000627,26.461572,26.461572,0.0,0.0,0.929478,0.000802,54.337322,54.337322,0.0,0.0,0.940858
4513,06-Feb-07,24:00:00,340.850951,0.000224,181.976982,144.755872,0.05046,0.02955,0.960227,0.000311,163.688486,121.506146,0.049219,0.031524,0.967403
4514,07-Feb-07,24:00:00,2042.408384,0.000271,937.027706,508.20488,0.0546,0.0546,1.0,0.000368,1119.239586,818.300165,0.05442,0.05442,1.0
4515,08-Feb-07,24:00:00,5347.971513,0.000208,1679.381943,1073.97522,0.06083,0.06083,1.0,0.000396,3662.979775,2011.749743,0.057549,0.057549,1.0
4516,09-Feb-07,24:00:00,2636.304592,0.000268,849.242727,802.029647,0.057331,0.057331,1.0,0.000408,1786.039616,1666.365667,0.058514,0.058514,1.0
4517,10-Feb-07,24:00:00,1582.620821,0.000995,333.285496,330.717812,0.0,0.0,1.0,0.000751,1241.430225,1216.149116,0.0,0.0,1.0
4518,11-Feb-07,24:00:00,978.418933,0.000205,367.677867,352.52849,0.019314,0.019314,1.0,0.000285,612.541073,591.737114,0.019788,0.019788,1.0
4519,12-Feb-07,24:00:00,1019.058089,0.00085,264.953683,264.31846,0.0,0.0,1.0,0.000781,750.98222,738.175176,0.0,0.0,1.0
4520,13-Feb-07,24:00:00,600.437646,0.001112,182.970295,182.970295,0.0,0.0,1.0,0.000996,416.32417,416.253349,0.0,0.0,1.0
4521,14-Feb-07,24:00:00,508.870553,0.001294,165.102491,165.102491,0.0,0.0,1.0,0.001162,343.459507,343.459507,0.0,0.0,1.0
