Col number,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type,, ,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
2918,25-Sep-02,24:00:00,216.939358,0.002339,0.000858,0.000858,0.0,0.0,0.0,0.002339,0.000998,0.000998,0.0,0.0,0.0,0.002005,0.001508,0.001508,0.0,0.0,0.0
2919,26-Sep-02,24:00:00,231.957884,0.001943,0.000808,0.000808,0.0,0.0,0.0,0.001943,0.00094,0.00094,0.0,0.0,0.0,0.001665,0.00142,0.00142,0.0,0.0,0.0
2920,27-Sep-02,24:00:00,243.24286,0.001981,0.000761,0.000761,0.0,0.0,0.0,0.001981,0.000885,0.000885,0.0,0.0,0.0,0.001698,0.001337,0.001337,0.0,0.0,0.0
2921,28-Sep-02,24:00:00,238.093088,0.002002,0.000716,0.000716,0.0,0.0,0.0,0.002002,0.000834,0.000834,0.0,0.0,0.0,0.001716,0.00126,0.00126,0.0,0.0,0.0
2922,29-Sep-02,24:00:00,238.003314,0.002189,0.000675,0.000675,0.0,0.0,0.0,0.002189,0.000785,0.000785,0.0,0.0,0.0,0.001876,0.001186,0.001186,0.0,0.0,0.0
2923,30-Sep-02,24:00:00,232.586629,0.002078,0.000635,0.000635,0.0,0.0,0.0,0.002078,0.00074,0.00074,0.0,0.0,0.0,0.001781,0.001117,0.001117,0.0,0.0,0.0
2924,01-Oct-02,24:00:00,216.424799,0.002083,0.000598,0.000598,0.0,0.0,0.0,0.002082,0.000697,0.000697,0.0,0.0,0.0,0.001785,0.001052,0.001052,0.0,0.0,0.0
2925,02-Oct-02,24:00:00,206.336235,0.001954,0.000564,0.000564,0.0,0.0,0.0,0.001953,0.000656,0.000656,0.0,0.0,0.0,0.001674,0.000991,0.000991,0.0,0.0,0.0
2926,03-Oct-02,24:00:00,213.447653,0.00204,0.000531,0.000531,0.0,0.0,0.0,0.002039,0.000618,0.000618,0.0,0.0,0.0,0.001747,0.000933,0.000933,0.0,0.0,0.0
2927,04-Oct-02,24:00:00,228.53781,0.002036,0.0005,0.0005,0.0,0.0,0.0,0.002036,0.000582,0.000582,0.0,0.0,0.0,0.001744,0.000879,0.000879,0.0,0.0,0.0
2928,05-Oct-02,24:00:00,252.94841,0.002155,0.000471,0.000471,0.0,0.0,0.0,0.002154,0.000548,0.000548,0.0,0.0,0.0,0.001845,0.000828,0.000828,0.0,0.0,0.0
2929,06-Oct-02,24:00:00,265.404387,0.002172,0.000443,0.000443,0.0,0.0,0.0,0.002171,0.000516,0.000516,0.0,0.0,0.0,0.00186,0.000779,0.000779,0.0,0.0,0.0
2930,07-Oct-02,24:00:00,284.046654,0.002062,0.000418,0.000418,0.0,0.0,0.0,0.002062,0.000486,0.000486,0.0,0.0,0.0,0.001766,0.000734,0.000734,0.0,0.0,0.0
2931,08-Oct-02,24:00:00,313.254341,0.002131,0.000393,0.000393,0.0,0.0,0.0,0.002131,0.000458,0.000458,0.0,0.0,0.0,0.001825,0.000691,0.000691,0.0,0.0,0.0
2932,09-Oct-02,24:00:00,328.4189,0.001671,0.00037,0.00037,0.0,0.0,0.0,0.001671,0.000431,0.000431,0.0,0.0,0.0,0.001431,0.000651,0.000651,0.0,0.0,0.0
2933,10-Oct-02,24:00:00,330.960359,0.001628,0.000349,0.000349,0.0,0.0,0.0,0.001627,0.000406,0.000406,0.0,0.0,0.0,0.001394,0.000613,0.000613,0.0,0.0,0.0
2934,11-Oct-02,24:00:00,307.532123,0.001666,0.000328,0.000328,0.0,0.0,0.0,0.001665,0.000382,0.000382,0.0,0.0,0.0,0.001426,0.000577,0.000577,0.0,0.0,0.0
2935,12-Oct-02,24:00:00,277.214981,0.001719,0.000309,0.000309,0.0,0.0,0.0,0.001718,0.00036,0.00036,0.0,0.0,0.0,0.001471,0.000544,0.000544,0.0,0.0,0.0
2936,13-Oct-02,24:00:00,268.371824,0.001839,0.000291,0.000291,0.0,0.0,0.0,0.001838,0.000339,0.000339,0.0,0.0,0.0,0.001574,0.000512,0.000512,0.0,0.0,0.0
2937,14-Oct-02,24:00:00,260.564296,0.00177,0.000274,0.000274,0.0,0.0,0.0,0.001769,0.000319,0.000319,0.0,0.0,0.0,0.001515,0.000482,0.000482,0.0,0.0,0.0
2938,15-Oct-02,24:00:00,248.474094,0.000809,0.000258,0.000258,0.0,0.0,0.0,0.000809,0.000301,0.000301,0.0,0.0,0.0,0.000693,0.000454,0.000454,0.0,0.0,0.0
2939,16-Oct-02,24:00:00,244.074359,0.001199,0.000243,0.000243,0.0,0.0,0.0,0.001199,0.000283,0.000283,0.0,0.0,0.0,0.001028,0.000428,0.000428,0.0,0.0,0.0
2940,17-Oct-02,24:00:00,242.196122,0.001475,0.000229,0.000229,0.0,0.0,0.0,0.001475,0.000267,0.000267,0.0,0.0,0.0,0.001264,0.000403,0.000403,0.0,0.0,0.0
2941,18-Oct-02,24:00:00,228.985369,0.001661,0.000216,0.000216,0.0,0.0,0.0,0.001661,0.000251,0.000251,0.0,0.0,0.0,0.001424,0.000379,0.000379,0.0,0.0,0.0
2942,19-Oct-02,24:00:00,218.726146,0.001712,0.000203,0.000203,0.0,0.0,0.0,0.001712,0.000237,0.000237,0.0,0.0,0.0,0.001468,0.000357,0.000357,0.0,0.0,0.0
2943,20-Oct-02,24:00:00,211.612239,0.001552,0.000191,0.000191,0.0,0.0,0.0,0.001552,0.000223,0.000223,0.0,0.0,0.0,0.00133,0.000336,0.000336,0.0,0.0,0.0
2944,21-Oct-02,24:00:00,200.045077,0.001547,0.00018,0.00018,0.0,0.0,0.0,0.001547,0.00021,0.00021,0.0,0.0,0.0,0.001326,0.000317,0.000317,0.0,0.0,0.0
2945,22-Oct-02,24:00:00,193.170862,0.000924,0.00017,0.00017,0.0,0.0,0.0,0.000923,0.000198,0.000198,0.0,0.0,0.0,0.000791,0.000298,0.000298,0.0,0.0,0.0
2946,23-Oct-02,24:00:00,191.656292,0.000876,0.00016,0.00016,0.0,0.0,0.0,0.000876,0.000186,0.000186,0.0,0.0,0.0,0.00075,0.000281,0.000281,0.0,0.0,0.0
2947,24-Oct-02,24:00:00,192.78758,0.001327,0.000151,0.000151,0.0,0.0,0.0,0.001327,0.000175,0.000175,0.0,0.0,0.0,0.001137,0.000265,0.000265,0.0,0.0,0.0
2948,25-Oct-02,24:00:00,185.713939,0.001562,0.000142,0.000142,0.0,0.0,0.0,0.001562,0.000165,0.000165,0.0,0.0,0.0,0.001339,0.000249,0.000249,0.0,0.0,0.0
2949,26-Oct-02,24:00:00,168.660404,0.001327,0.000134,0.000134,0.0,0.0,0.0,0.001327,0.000155,0.000155,0.0,0.0,0.0,0.001138,0.000235,0.000235,0.0,0.0,0.0
2950,27-Oct-02,24:00:00,159.883887,0.001559,0.000126,0.000126,0.0,0.0,0.0,0.001559,0.000146,0.000146,0.0,0.0,0.0,0.001336,0.000221,0.000221,0.0,0.0,0.0
2951,28-Oct-02,24:00:00,159.479545,0.001964,0.000118,0.000118,0.0,0.0,0.0,0.001963,0.000138,0.000138,0.0,0.0,0.0,0.001682,0.000208,0.000208,0.0,0.0,0.0
2952,29-Oct-02,24:00:00,159.515851,0.00128,0.000112,0.000112,0.0,0.0,0.0,0.001279,0.00013,0.00013,0.0,0.0,0.0,0.001096,0.000196,0.000196,0.0,0.0,0.0
2953,30-Oct-02,24:00:00,154.301062,0.001066,0.000105,0.000105,0.0,0.0,0.0,0.001065,0.000122,0.000122,0.0,0.0,0.0,0.000912,0.000185,0.000185,0.0,0.0,0.0
2954,31-Oct-02,24:00:00,145.150425,0.001179,9.9e-05,9.9e-05,0.0,0.0,0.0,0.001178,0.000115,0.000115,0.0,0.0,0.0,0.001008,0.000174,0.000174,0.0,0.0,0.0
2955,01-Nov-02,24:00:00,142.631004,0.001164,9.3e-05,9.3e-05,0.0,0.0,0.0,0.001163,0.000108,0.000108,0.0,0.0,0.0,0.000996,0.000164,0.000164,0.0,0.0,0.0
2956,02-Nov-02,24:00:00,143.887666,0.001035,8.8e-05,8.8e-05,0.0,0.0,0.0,0.001034,0.000102,0.000102,0.0,0.0,0.0,0.000885,0.000154,0.000154,0.0,0.0,0.0
2957,03-Nov-02,24:00:00,143.960132,0.001149,8.3e-05,8.3e-05,0.0,0.0,0.0,0.001148,9.6e-05,9.6e-05,0.0,0.0,0.0,0.000983,0.000145,0.000145,0.0,0.0,0.0
2958,04-Nov-02,24:00:00,144.896022,0.001278,7.8e-05,7.8e-05,0.0,0.0,0.0,0.001277,9.1e-05,9.1e-05,0.0,0.0,0.0,0.001093,0.000137,0.000137,0.0,0.0,0.0
2959,05-Nov-02,24:00:00,144.564484,0.001192,0.000425,7.3e-05,0.000762,0.0,0.000109,0.001191,0.018996,8.5e-05,0.002028,0.0,0.00029,0.001019,0.041696,0.000129,0.002711,0.0,0.000387
2960,06-Nov-02,24:00:00,209.212483,0.000452,4.589993,6.9e-05,0.070843,0.0,0.118194,0.000452,72.98441,8e-05,0.068299,0.0,0.114696,0.000387,52.285527,0.000121,0.063354,0.0,0.101539
2961,07-Nov-02,24:00:00,369.652398,0.000486,10.156568,6.5e-05,0.057608,0.0,0.369527,0.000486,147.928777,7.6e-05,0.053897,0.0,0.360076,0.000416,78.561299,0.000114,0.053824,0.0,0.353141
2962,08-Nov-02,24:00:00,247.217586,0.000562,4.826114,6.1e-05,0.022633,0.0,0.481674,0.000562,64.332647,7.1e-05,0.022875,0.0,0.467144,0.000481,20.282762,0.000108,0.01664,0.0,0.444543
2963,09-Nov-02,24:00:00,233.206205,0.000765,3.794576,5.8e-05,0.020572,0.0,0.573281,0.000764,63.989734,6.7e-05,0.026345,0.0,0.575138,0.000654,38.986428,0.000101,0.034703,0.0,0.564158
2964,10-Nov-02,24:00:00,151.144787,0.000773,0.700814,5.4e-05,0.0,0.0,0.591147,0.000772,8.961101,6.3e-05,0.0,0.0,0.594668,0.000661,0.118457,9.5e-05,0.0,0.0,0.587079
2965,11-Nov-02,24:00:00,104.398018,0.00045,0.031371,5.1e-05,0.0,0.0,0.591147,0.00045,4.967034,6e-05,0.004113,0.0,0.600723,0.000385,5.301104,9e-05,0.005105,0.0,0.595536
2966,12-Nov-02,24:00:00,107.312171,0.000967,4.8e-05,4.8e-05,0.0,0.0,0.591147,0.000966,3.574893,5.6e-05,0.0,0.0,0.608769,0.000827,0.3721,8.5e-05,0.0,0.0,0.604583
2967,13-Nov-02,24:00:00,101.749823,0.000949,4.5e-05,4.5e-05,0.0,0.0,0.591147,0.000948,0.148809,5.3e-05,0.0,0.0,0.608769,0.000812,8e-05,8e-05,0.0,0.0,0.604583
2968,14-Nov-02,24:00:00,101.032782,0.000897,4.3e-05,4.3e-05,0.0,0.0,0.591147,0.000896,5e-05,5e-05,0.0,0.0,0.608769,0.000767,7.5e-05,7.5e-05,0.0,0.0,0.604583
2969,15-Nov-02,24:00:00,101.00129,0.000873,4e-05,4e-05,0.0,0.0,0.591147,0.000872,4.7e-05,4.7e-05,0.0,0.0,0.608769,0.000747,7.1e-05,7.1e-05,0.0,0.0,0.604583
2970,16-Nov-02,24:00:00,101.000191,0.001037,3.8e-05,3.8e-05,0.0,0.0,0.589897,0.001036,4.4e-05,4.4e-05,0.0,0.0,0.607936,0.000888,6.7e-05,6.7e-05,0.0,0.0,0.604583
2971,17-Nov-02,24:00:00,104.887555,0.000823,3.6e-05,3.6e-05,0.0,0.0,0.587044,0.000822,4.2e-05,4.2e-05,0.0,0.0,0.605448,0.000703,6.3e-05,6.3e-05,0.0,0.0,0.60359
2972,18-Nov-02,24:00:00,116.849921,1.8e-05,3.4e-05,3.4e-05,0.0,0.0,0.585584,1.8e-05,3.9e-05,3.9e-05,0.0,0.0,0.60399,1.5e-05,5.9e-05,5.9e-05,0.0,0.0,0.602467
2973,19-Nov-02,24:00:00,126.042108,0.000415,3.2e-05,3.2e-05,0.0,0.0,0.584955,0.000414,3.7e-05,3.7e-05,0.0,0.0,0.603364,0.000354,5.6e-05,5.6e-05,0.0,0.0,0.601932
2974,20-Nov-02,24:00:00,126.948659,0.000951,3e-05,3e-05,0.0,0.0,0.582564,0.00095,3.5e-05,3.5e-05,0.0,0.0,0.600975,0.000813,5.2e-05,5.2e-05,0.0,0.0,0.599889
2975,21-Nov-02,24:00:00,120.950699,0.000892,2.8e-05,2.8e-05,0.0,0.0,0.579409,0.00089,3.3e-05,3.3e-05,0.0,0.0,0.597824,0.000762,4.9e-05,4.9e-05,0.0,0.0,0.597193
2976,22-Nov-02,24:00:00,110.311579,0.000763,2.6e-05,2.6e-05,0.0,0.0,0.576567,0.000763,3.1e-05,3.1e-05,0.0,0.0,0.594986,0.000653,4.6e-05,4.6e-05,0.0,0.0,0.594765
2977,23-Nov-02,24:00:00,105.479794,0.000555,2.5e-05,2.5e-05,0.0,0.0,0.574265,0.000555,2.9e-05,2.9e-05,0.0,0.0,0.592686,0.000474,4.4e-05,4.4e-05,0.0,0.0,0.592798
2978,24-Nov-02,24:00:00,105.02562,0.000975,2.3e-05,2.3e-05,0.0,0.0,0.571881,0.000974,2.7e-05,2.7e-05,0.0,0.0,0.590305,0.000833,4.1e-05,4.1e-05,0.0,0.0,0.59076
2979,25-Nov-02,24:00:00,105.001239,0.000783,2.2e-05,2.2e-05,0.0,0.0,0.568597,0.000781,2.6e-05,2.6e-05,0.0,0.0,0.587027,0.000667,3.9e-05,3.9e-05,0.0,0.0,0.587958
2980,26-Nov-02,24:00:00,98.953047,0.000769,2.1e-05,2.1e-05,0.0,0.0,0.565969,0.000768,2.4e-05,2.4e-05,0.0,0.0,0.584404,0.000656,3.7e-05,3.7e-05,0.0,0.0,0.585717
2981,27-Nov-02,24:00:00,87.015847,0.000823,2e-05,2e-05,0.0,0.0,0.563279,0.000822,2.3e-05,2.3e-05,0.0,0.0,0.581721,0.000702,3.4e-05,3.4e-05,0.0,0.0,0.583423
2982,28-Nov-02,24:00:00,80.644139,0.000739,1.8e-05,1.8e-05,0.0,0.0,0.560574,0.000738,2.1e-05,2.1e-05,0.0,0.0,0.579021,0.00063,3.2e-05,3.2e-05,0.0,0.0,0.581115
2983,29-Nov-02,24:00:00,80.034464,0.000787,1.7e-05,1.7e-05,0.0,0.0,0.558004,0.000786,2e-05,2e-05,0.0,0.0,0.576455,0.000671,3e-05,3e-05,0.0,0.0,0.578922
2984,30-Nov-02,24:00:00,80.001619,0.000732,1.6e-05,1.6e-05,0.0,0.0,0.555353,0.000731,1.9e-05,1.9e-05,0.0,0.0,0.573809,0.000625,2.9e-05,2.9e-05,0.0,0.0,0.57666
2985,01-Dec-02,24:00:00,78.272388,0.000674,1.5e-05,1.5e-05,0.0,0.0,0.552931,0.000673,1.8e-05,1.8e-05,0.0,0.0,0.571391,0.000575,2.7e-05,2.7e-05,0.0,0.0,0.574593
2986,02-Dec-02,24:00:00,74.923413,0.000761,1.4e-05,1.4e-05,0.0,0.0,0.550525,0.00076,1.7e-05,1.7e-05,0.0,0.0,0.568988,0.00065,2.6e-05,2.6e-05,0.0,0.0,0.572539
2987,03-Dec-02,24:00:00,70.584639,0.000544,1.4e-05,1.4e-05,0.0,0.0,0.54828,0.000543,1.6e-05,1.6e-05,0.0,0.0,0.566748,0.000464,2.4e-05,2.4e-05,0.0,0.0,0.570623
2988,04-Dec-02,24:00:00,66.474321,0.000649,1.3e-05,1.3e-05,0.0,0.0,0.546177,0.000648,1.5e-05,1.5e-05,0.0,0.0,0.564648,0.000554,2.3e-05,2.3e-05,0.0,0.0,0.568828
2989,05-Dec-02,24:00:00,66.855526,0.000618,1.2e-05,1.2e-05,0.0,0.0,0.544054,0.000617,1.4e-05,1.4e-05,0.0,0.0,0.562529,0.000528,2.1e-05,2.1e-05,0.0,0.0,0.567017
2990,06-Dec-02,24:00:00,68.35569,0.000686,1.1e-05,1.1e-05,0.0,0.0,0.54178,0.000684,1.3e-05,1.3e-05,0.0,0.0,0.560259,0.000585,2e-05,2e-05,0.0,0.0,0.565076
2991,07-Dec-02,24:00:00,68.04331,0.000742,1.1e-05,1.1e-05,0.0,0.0,0.539407,0.000741,1.2e-05,1.2e-05,0.0,0.0,0.55789,0.000633,1.9e-05,1.9e-05,0.0,0.0,0.563052
2992,08-Dec-02,24:00:00,66.274735,0.000375,1e-05,1e-05,0.0,0.0,0.537435,0.000374,1.2e-05,1.2e-05,0.0,0.0,0.555922,0.000319,1.8e-05,1.8e-05,0.0,0.0,0.561371
2993,09-Dec-02,24:00:00,80.992376,0.000446,0.392152,1e-05,0.003272,0.0,0.546788,0.000445,13.933375,1.1e-05,0.007484,0.0,0.578625,0.00038,9.829906,1.7e-05,0.008846,0.0,0.588469
2994,10-Dec-02,24:00:00,71.374099,0.000332,0.638411,9e-06,0.012528,0.0,0.563427,0.000332,4.013452,1e-05,0.006768,0.0,0.585668,0.000284,1.6e-05,1.6e-05,0.0,0.0,0.591114
2995,11-Dec-02,24:00:00,82.398499,0.000426,2.672702,8e-06,0.042955,0.0,0.636563,0.000425,23.970219,1e-05,0.036091,0.0,0.629573,0.000363,6.457982,1.5e-05,0.031156,0.0,0.604434
2996,12-Dec-02,24:00:00,1421.244388,0.000352,517.661635,15.864892,0.095125,0.018765,0.902717,0.000351,897.488911,20.724547,0.097767,0.018387,0.885995,0.0003,1611.619702,252.158934,0.123396,0.035294,0.86135
2997,13-Dec-02,24:00:00,17143.081152,0.000487,5409.251801,491.271349,0.05,0.05,1.0,0.000487,6169.982035,624.496083,0.05,0.05,1.0,0.000417,5905.40688,2776.051708,0.087111,0.087111,1.0
2998,14-Dec-02,24:00:00,8320.888059,0.000397,2745.239677,962.513718,0.041815,0.041815,1.0,0.000397,2767.237148,1096.313872,0.040107,0.040107,1.0,0.00034,2147.516516,1591.227815,0.056397,0.056397,1.0
2999,15-Dec-02,24:00:00,16947.684657,0.000648,5134.156955,1082.75054,0.038047,0.038047,1.0,0.000648,5496.38665,1212.802698,0.037454,0.037454,1.0,0.000555,5821.361348,2548.787683,0.049447,0.049447,1.0
3000,16-Dec-02,24:00:00,3691.590425,0.000502,1233.152978,832.068815,0.0,0.0,1.0,0.000501,1202.146192,900.512067,0.002653,0.002653,1.0,0.000429,641.559194,635.311383,0.004556,0.004556,1.0
3001,17-Dec-02,24:00:00,1093.266635,0.000261,334.336993,326.367165,0.0,0.0,1.0,0.00026,332.35118,331.391527,0.0,0.0,1.0,0.000222,332.370768,332.370768,0.0,0.0,1.0
3002,18-Dec-02,24:00:00,3075.101663,0.000408,726.31946,254.20339,0.032141,0.032141,1.0,0.000407,1150.009201,299.180994,0.032381,0.032381,1.0,0.000348,2040.866529,1185.671212,0.041917,0.041917,1.0
3003,19-Dec-02,24:00:00,5214.561244,0.000231,1211.911478,814.154446,0.05,0.05,1.0,0.000231,1667.825737,998.584911,0.05,0.05,1.0,0.000198,2338.278226,2240.050037,0.078849,0.078849,1.0
3004,20-Dec-02,24:00:00,5446.999217,0.000491,1523.623143,1145.418849,0.020086,0.020086,1.0,0.00049,1818.560427,1288.941953,0.017772,0.017772,1.0,0.00042,1479.82438,1455.968812,0.005421,0.005421,1.0
3005,21-Dec-02,24:00:00,2044.376224,0.000629,712.311424,686.547415,0.0,0.0,1.0,0.000628,693.260061,667.241537,0.0,0.0,1.0,0.000537,464.728858,464.687563,0.0,0.0,1.0
3006,22-Dec-02,24:00:00,1084.053002,0.000531,312.432943,312.401433,0.0,0.0,1.0,0.00053,306.268179,306.194475,0.0,0.0,1.0,0.000453,423.84674,423.84674,0.0,0.0,1.0
3007,23-Dec-02,24:00:00,874.387655,0.000269,219.771437,219.771437,0.0,0.0,1.0,0.000268,236.784718,236.784718,0.0,0.0,1.0,0.00023,399.144546,399.144546,0.0,0.0,1.0
3008,24-Dec-02,24:00:00,810.136769,0.000385,196.560125,196.553665,0.003977,0.003977,1.0,0.000384,217.949725,217.89474,0.002597,0.002597,1.0,0.000328,400.973853,399.560179,0.004976,0.004976,1.0
3009,25-Dec-02,24:00:00,1537.571312,0.00027,384.541625,381.884781,0.03146,0.03146,1.0,0.00027,426.382751,392.505884,0.029225,0.029225,1.0,0.000231,975.450024,948.591533,0.031845,0.031845,1.0
3010,26-Dec-02,24:00:00,3490.592004,0.000288,1040.032626,835.968022,0.049752,0.049752,1.0,0.000288,1064.608845,968.302909,0.049683,0.049683,1.0,0.000246,1428.645297,1394.054272,0.029465,0.029465,1.0
3011,27-Dec-02,24:00:00,6872.567828,0.000433,2160.717636,1221.406909,0.05,0.05,1.0,0.000433,2694.569227,1412.624946,0.05,0.05,1.0,0.00037,2579.587561,2495.936989,0.074196,0.074196,1.0
3012,28-Dec-02,24:00:00,5537.971428,0.000461,1787.152977,1255.247647,0.01525,0.01525,1.0,0.00046,1853.039848,1382.605882,0.021537,0.021537,1.0,0.000394,1296.064503,1273.876376,0.023488,0.023488,1.0
3013,29-Dec-02,24:00:00,3987.788156,0.000233,888.81239,827.772725,0.037649,0.037649,1.0,0.000233,1237.387292,1022.079928,0.040761,0.040761,1.0,0.000199,2280.853619,2210.97415,0.066889,0.066889,1.0
3014,30-Dec-02,24:00:00,7471.50665,0.000635,2344.474535,1069.819224,0.022094,0.022094,1.0,0.000635,2510.441366,1327.346976,0.0216,0.0216,1.0,0.000544,2128.128719,2081.732113,0.02567,0.02567,1.0
3015,31-Dec-02,24:00:00,3355.364876,0.000348,896.935131,771.451977,0.0,0.0,1.0,0.000347,899.213639,822.039707,0.0,0.0,1.0,0.000297,643.717004,643.63532,0.0,0.0,1.0
3016,01-Jan-03,24:00:00,2403.303944,0.000547,413.962575,411.633129,0.0,0.0,1.0,0.000546,432.821177,432.755002,0.0,0.0,1.0,0.000467,573.159769,573.159769,0.0,0.0,1.0
3017,02-Jan-03,24:00:00,2069.922329,0.000667,313.009353,313.009353,0.0,0.0,1.0,0.000666,349.818166,349.818166,0.0,0.0,1.0,0.000569,539.7352,539.7352,0.0,0.0,1.0
3018,03-Jan-03,24:00:00,1824.556856,0.000247,283.701016,283.701016,0.0,0.0,1.0,0.000247,323.312692,323.312692,0.0,0.0,1.0,0.000211,508.303419,508.303419,0.0,0.0,1.0
3019,04-Jan-03,24:00:00,1724.92683,0.000656,265.846794,265.846794,0.0,0.0,1.0,0.000656,303.956212,303.956212,0.0,0.0,1.0,0.000561,478.702118,478.702118,0.0,0.0,1.0
3020,05-Jan-03,24:00:00,1590.139379,0.000589,250.222789,250.222789,0.0,0.0,1.0,0.000588,286.2148,286.2148,0.0,0.0,1.0,0.000503,450.824662,450.824662,0.0,0.0,1.0
3021,06-Jan-03,24:00:00,1429.828111,0.000676,235.636874,235.636874,0.0,0.0,1.0,0.000675,269.544081,269.544081,0.0,0.0,1.0,0.000577,424.570665,424.570665,0.0,0.0,1.0
3022,07-Jan-03,24:00:00,1379.054874,0.000704,221.913126,221.913126,0.0,0.0,0.999167,0.000702,253.846857,253.846857,0.0,0.0,1.0,0.0006,509.482279,504.700508,0.004531,0.004531,1.0
3023,08-Jan-03,24:00:00,1601.495812,0.000244,224.567372,224.150305,0.008108,0.007566,0.999091,0.000243,286.598844,276.623157,0.00774,0.00774,1.0,0.000208,784.670342,768.235421,0.01541,0.01541,1.0
3024,09-Jan-03,24:00:00,1844.066075,0.000344,337.478586,336.049572,0.010025,0.010025,1.0,0.000344,393.599968,379.703276,0.006904,0.006904,1.0,0.000294,567.246351,562.660534,0.003679,0.003679,1.0
3025,10-Jan-03,24:00:00,2315.709383,0.000314,402.150179,400.908671,0.008294,0.008294,1.0,0.000313,526.143328,488.625797,0.02616,0.02616,1.0,0.000268,1392.568102,1343.947914,0.055128,0.055128,1.0
3026,11-Jan-03,24:00:00,4322.847249,0.000328,723.455836,451.717255,0.033727,0.033727,1.0,0.000327,1073.43381,813.068345,0.035615,0.035615,1.0,0.00028,2168.365114,2110.569482,0.050434,0.050434,1.0
3027,12-Jan-03,24:00:00,6111.755724,0.000312,1925.72099,924.799428,0.03987,0.03987,1.0,0.000312,1811.67808,1214.381777,0.035843,0.035843,1.0,0.000267,1470.983304,1443.314052,0.015895,0.015895,1.0
3028,13-Jan-03,24:00:00,4003.041692,0.000645,1021.914173,907.613476,0.0,0.0,1.0,0.000644,1014.287983,955.57421,0.0,0.0,1.0,0.000551,554.1769,552.853059,0.0,0.0,1.0
3029,14-Jan-03,24:00:00,2824.358175,0.000677,433.993373,430.883524,0.0,0.0,1.0,0.000676,432.306976,431.3257,0.0,0.0,1.0,0.000578,464.436143,464.436143,0.0,0.0,1.0
3030,15-Jan-03,24:00:00,2261.53614,0.000684,264.321247,264.320954,0.0,0.0,1.0,0.000684,295.975538,295.975538,0.0,0.0,1.0,0.000585,437.053455,437.053455,0.0,0.0,1.0
3031,16-Jan-03,24:00:00,1916.295029,0.000788,225.141839,225.141839,0.0,0.0,1.0,0.000787,265.44365,265.44365,0.0,0.0,1.0,0.000674,411.601086,411.601086,0.0,0.0,1.0
3032,17-Jan-03,24:00:00,1570.28248,0.000843,208.982717,208.982717,0.0,0.0,1.0,0.000842,248.763483,248.763483,0.0,0.0,1.0,0.00072,387.631292,387.631292,0.0,0.0,1.0
3033,18-Jan-03,24:00:00,1116.60805,0.000816,196.474478,196.474478,0.0,0.0,0.999612,0.000815,234.179476,234.179476,0.0,0.0,1.0,0.000698,389.025798,387.693912,0.001515,0.001515,1.0
3034,19-Jan-03,24:00:00,1050.812678,0.000428,184.99841,184.99841,0.0,0.0,0.999017,0.000427,233.328633,230.789818,0.00208,0.00208,1.0,0.000365,736.305315,719.647696,0.015898,0.015898,1.0
3035,20-Jan-03,24:00:00,1098.681461,0.000352,174.749934,174.737929,0.002791,0.002504,0.99914,0.000352,244.943754,242.728092,0.002478,0.002478,1.0,0.000301,475.148923,473.788155,0.0,0.0,1.0
3036,21-Jan-03,24:00:00,1015.878931,0.000323,254.335115,241.312984,0.02706,0.02706,1.0,0.000323,335.701886,309.002872,0.022031,0.022031,1.0,0.000276,557.789449,546.571622,0.012635,0.012635,1.0
3037,22-Jan-03,24:00:00,1912.126724,0.000581,614.202293,581.02026,0.00292,0.00292,1.0,0.000581,603.167128,580.650434,0.0,0.0,1.0,0.000497,494.33911,491.516299,0.0,0.0,1.0
3038,23-Jan-03,24:00:00,1163.473757,0.000333,370.499241,368.231324,0.0,0.0,1.0,0.000333,318.856951,317.883188,0.0,0.0,1.0,0.000285,314.211066,314.211066,0.0,0.0,1.0
3039,24-Jan-03,24:00:00,881.5493,0.000644,206.531432,206.531432,0.0,0.0,1.0,0.000644,209.043246,209.043246,0.0,0.0,1.0,0.000551,295.424112,295.424112,0.0,0.0,1.0
3040,25-Jan-03,24:00:00,807.618032,0.000629,166.198821,166.198821,0.0,0.0,1.0,0.000628,184.649461,184.649461,0.0,0.0,1.0,0.000538,278.219501,278.219501,0.0,0.0,1.0
