hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8083629012107849,93958.4453125,306.5264186208099,0.7006649773432609,1.2785909633127286,1.100376844406128,0.04666605940342052,0.9562619152629616,29.44684624671936,-5.526606729763895,-2777.223077397477,0.0,34.72142696380615
128,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8016745001077652,97237.71875,311.8296309685787,0.7034870369899333,1.2506996239180945,1.1494715213775635,0.06949060056736983,0.9477706969469081,30.212056636810303,8.166461080167508,-2735.9957291277333,0.0,15.244585275650024
256,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7991002351045609,98499.8671875,313.84688494152687,0.7417196686497158,1.2296009452386567,1.1023296117782593,0.047573903428582136,0.9406637879432918,28.287652134895325,4.5981010655003125,-2560.987422011198,0.0,14.36863899230957
256,120,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7960958480834961,99972.90625,316.18492413459563,0.6602506122431065,1.286175623145795,1.1775606870651245,0.082549520647023,0.9552187359796448,32.2799950838089,2.2011876605392477,-107.60031711605578,0.0,22.54366397857666
128,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.794222041964531,100891.6171875,317.63440806609725,0.6515289560180413,1.304154247188974,1.1650069952011108,0.07671316879404928,0.9588301816194758,31.806397438049316,-7.2801942846265995,-109.37776071011078,0.0,25.47441005706787
256,120,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7935216277837753,101235.03125,318.1745295431424,0.6603748272021399,1.3045351668615575,1.1443983316421509,0.06713203660838538,0.9581345970813244,32.38467276096344,-9.829485382786638,37.42744303200964,0.0,37.06846237182617
256,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7908411026000977,102549.2734375,320.23315480677513,0.6806074138276836,1.2700475539421918,1.1626214981079102,0.07560414339490082,0.9486172104219857,31.085672974586487,11.05519200128485,-123.2377995063758,0.0,17.926886081695557
128,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7893000841140747,103304.828125,321.4106845221546,0.6429826846531305,1.308315424152312,1.1751207113265991,0.08141512965869335,0.9583382771391777,31.05907440185547,2.695373431222913,-2.986648761341574,0.0,24.95234489440918
64,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.787653774023056,104112.0,322.6639118339701,0.645217730309342,1.3070535950492645,1.1725252866744995,0.08020852083312449,0.9572966732904948,34.11240875720978,-0.9861831542724014,-2775.6759152710147,0.0,33.64351272583008
256,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7866570800542831,104600.671875,323.42027128026467,0.6346054700198577,1.31036201751446,1.1882747411727905,0.08753059015963324,0.9582722818730529,33.539608120918274,-4.849046111687328,-67.3979369070695,0.0,31.388437747955322
128,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7854885756969452,105173.578125,324.3047611815158,0.6972279758011926,1.2370563364505696,1.1781225204467773,0.0828107164820107,0.9387826846736564,27.745121717453003,14.40246496355338,-37.90411478156119,0.0,14.845186471939087
256,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7851438522338867,105342.6015625,324.56525008463245,0.6823582960140917,1.285897299000587,1.1289280652999878,0.059939758904869016,0.9496359204070756,32.59773850440979,9.593469333493795,-48.389774604031004,0.0,25.13590812683105
256,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7763523310422897,109653.0234375,331.13897903674825,0.6550572730180515,1.3098382311729144,1.1441373825073242,0.06701074376527329,0.9529875509538168,32.21672475337982,9.0172640136084,18.226273267953644,0.0,29.661803245544434
256,90,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7552333325147629,120007.53125,346.42103176625983,0.65246994948681,1.325158001034672,1.1113656759262085,0.051774872115154545,0.9485500573534297,33.28699469566345,-2.394874907393185,-288.464834539742,0.0,30.074052810668945
128,120,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7535976618528366,120809.4921875,347.57659902171207,0.622461867336545,1.3458367092375636,1.1444573402404785,0.0671594942049217,0.9545677536392044,36.55548095703125,6.339607524482791,26.03461831161989,0.0,30.769569873809814
128,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7465285956859589,124275.4140625,352.5271820193444,0.619578111671174,1.3350959948083352,1.1728752851486206,0.08037121798847391,0.9495458310160105,37.28945553302765,6.541448761608246,-2760.335312363237,0.0,36.97031497955322
64,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7184223234653473,138055.734375,371.5585207945042,0.5676532680787476,1.3890213197341232,1.1833757162094116,0.08525296073520112,0.9557342559082798,39.21593427658081,3.1779577525129126,-2771.149696407759,0.0,40.15085220336914
256,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7181744575500488,138177.25,371.7220063434502,0.573681650406161,1.3724580258336758,1.2015634775161743,0.09370859296379476,0.9510661801605251,38.054847717285156,-9.934677852870289,29.618113560798793,0.0,37.322092056274414
