hidden_size,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE_1D,NSE_1H
128,120,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8187242895364761,0.6859048902988434
64,90,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8184531927108765,0.787525400519371
128,90,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8172830492258072,0.7693879455327988
128,90,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8151000738143921,0.6425231695175171
128,120,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8137160092592239,0.7832430154085159
64,120,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8127229958772659,0.8192629665136337
128,120,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8120766282081604,0.7678777128458023
256,120,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8102455735206604,0.7214077115058899
256,120,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.810092106461525,0.8868321552872658
128,90,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.809669703245163,0.787529855966568
256,90,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8088748455047607,0.7173128724098206
256,120,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8073050081729889,0.829231858253479
256,120,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8042922914028168,0.7596179842948914
256,120,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8018863052129745,0.8026845753192902
128,90,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7985826730728149,0.8471869379281998
256,90,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7973839342594147,0.7698211371898651
128,120,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7970200330018997,0.7218864858150482
