hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8262884318828583,85169.671875,291.8384345404148,0.8343012003261435,1.1331458081184704,1.07111394405365,0.03306151765545249,0.9316546054589585,11.544211953878403,-11.380542208699458,-129.144991227882,0.4,37.33614683151245
256,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8261198550462723,85252.3203125,291.979999850161,0.8467402373970988,1.0043647118455994,1.1275862455368042,0.059315948461655464,0.9151987377840115,-0.2189935650676489,3.2646538549586004,-2499.179452507171,0.2,27.74473190307617
128,120,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8218575417995453,87342.109375,295.53698478363077,0.8251576931544526,1.149416220989197,1.0608057975769043,0.028269164639671347,0.9325664760714928,16.888384521007538,24.766741189901513,-2718.5805495786876,0.2,19.954426288604736
128,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8168516606092453,89796.4609375,299.6605762149903,0.8496050720086687,1.097402903619042,1.083540678024292,0.03883877030064325,0.9215636318577989,12.514141201972961,4.84616823276797,-2664.4219997321493,0.4,24.382624626159668
128,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.814903050661087,90751.8515625,301.2504797714022,0.8331653856696556,1.1145537029183938,1.0942946672439575,0.043838406378530426,0.9237126916467067,13.849247992038727,-2.879917416926804,-2650.9476327998354,0.2,18.43263030052185
128,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8144252449274063,90986.1171875,301.63905116463286,0.8283420682029728,1.1073601612937671,1.109298586845398,0.05081385623638288,0.9225786836239003,12.794293463230133,-13.67628018290181,-2786.5902932891586,0.2,23.120641708374023
128,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.813812643289566,91286.46875,302.1365068143868,0.7905130115320551,1.1598080060249811,1.1171547174453735,0.05446623957755398,0.9320222703528342,14.433954656124115,-3.572826722573285,-2787.454918984697,0.4,28.36607933044434
64,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8132162094116211,91578.8984375,302.62005623801605,0.8294591942577534,1.1157683746889773,1.0989527702331543,0.04600402624248893,0.923252367409334,14.7041916847229,-5.923574153202967,-2739.2344360872,0.4,25.251197814941406
256,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8129067271947861,91730.6328125,302.87065360067487,0.8234670410474367,1.1393936752515965,1.0800564289093018,0.037218946438945855,0.9270324929390503,15.196852385997772,18.580515618448928,-236.9052927355045,0.2,31.603763103485104
128,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8120348751544952,92158.1015625,303.5755285962622,0.8124951194137167,1.155035527079074,1.078536033630371,0.036512065870338256,0.9296142272287976,16.553272306919098,11.558341165686102,-2449.7117894040757,0.2,19.022111892700195
256,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8088808357715607,93704.5,306.1119076416336,0.8126822386613821,1.1511052554275605,1.0837116241455078,0.038918266580138916,0.9275603045423,13.994905352592468,0.16616752968756793,-85.63108625226651,0.2,29.40760374069214
