hidden_size,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE_1D,NSE_1H
128,90,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.780982255935669,0.7604955434799194
128,90,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.778964102268219,0.7481249570846558
64,120,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7784551978111267,0.743782103061676
64,90,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7782260924577713,0.6720180213451385
64,120,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7778092473745346,0.735042929649353
64,90,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7777438759803772,0.7283307313919067
128,90,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7776516079902649,0.7657850086688995
256,120,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7770324200391769,0.7313521504402161
128,90,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7768349200487137,0.7207051813602448
256,120,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7767254263162613,0.7618304938077927
64,120,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7767177522182465,0.7606155127286911
256,90,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7754970490932465,0.7615803778171539
128,90,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7743472009897232,0.7641015648841858
128,120,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.773084431886673,0.7575458437204361
64,90,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7726987451314926,0.7422322928905487
256,120,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7726455926895142,0.7421610653400421
256,120,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7722349762916565,0.7578023076057434
128,120,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7718292325735092,0.715126097202301
256,90,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7716426253318787,0.7570934593677521
128,90,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7709407359361649,0.7735046744346619
128,120,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.770857036113739,0.7317585945129395
64,90,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7705709338188171,0.7222780585289001
128,120,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.769836813211441,0.751275360584259
128,90,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7689224630594254,0.48219847679138184
128,120,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7684673070907593,0.7496479153633118
64,90,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7683962285518646,0.7295248508453369
64,120,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7683531492948532,0.7170743942260742
128,120,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7683520168066025,0.7543420046567917
64,90,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7680395096540451,0.7349889576435089
64,120,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7673284411430359,0.7397802174091339
256,120,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7669718861579895,0.7031064927577972
128,120,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7669080793857574,0.7663673162460327
64,120,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7647931724786758,0.7480723261833191
128,90,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7647842764854431,0.7271504402160645
256,90,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7645858824253082,0.7419344484806061
128,90,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7637771368026733,0.7310186326503754
256,120,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.763204500079155,0.7417283952236176
128,120,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7624944746494293,0.73841592669487
64,90,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7624241411685944,0.7677621841430664
128,120,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7624129354953766,0.7373271584510803
128,90,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7623283863067627,0.7685665041208267
64,90,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7619404792785645,0.7456017434597015
64,120,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7608145177364349,0.7507020980119705
64,120,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7606556415557861,0.7397114932537079
64,120,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7604391574859619,0.731802225112915
64,120,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7602671980857849,0.7098486125469208
64,120,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7589186429977417,0.7398768067359924
64,90,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7588030993938446,0.7330279350280762
256,120,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7560131251811981,0.7473413944244385
64,90,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7556031048297882,0.746204674243927
256,120,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7530359327793121,0.7421705424785614
128,120,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7520805895328522,0.7471625804901123
64,120,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7505547404289246,0.7110442221164703
256,120,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7501964420080185,0.7621501386165619
64,120,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7481761872768402,0.7214121222496033
64,120,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7444356083869934,0.7001134753227234
128,120,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7442573606967926,0.6726631820201874
64,90,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7380674183368683,0.7409113943576813
128,90,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7345236837863922,0.745069295167923
64,120,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7307878732681274,0.7334813177585602
64,90,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7303570806980133,0.7214458882808685
64,120,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7277476191520691,0.7356544733047485
256,90,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7268536686897278,0.7396600246429443
128,120,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7002804577350616,0.7135646641254425
64,120,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6820628345012665,0.7163731753826141
128,120,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.6522112488746643,0.7510495185852051
