hidden_size,seq_length,num_layers,epochs,output_dropout,avg NSE,avg MSE,avg RMSE,avg KGE,avg Alpha-NSE,avg Beta-KGE,avg Beta-NSE,avg Pearson-r,avg FHV,avg FMS,avg FLV,avg Peak-Timing,avg Peak-MAPE
64,180,1,32,0.4,0.7000245787203312,53326.654296875,209.8774003713373,0.7095328066418691,0.7710365951061249,0.9833418726921082,-0.004339937120676041,0.848027166086841,-23.7190131098032,-0.6686676345101006,-1603.773397400394,0.625,47.41663783788681
128,180,2,32,0.4,0.6997943297028542,53441.753173828125,208.96232483376417,0.695233740598914,0.7918040752410889,0.9795729964971542,-0.008457756601274014,0.85594597320117,-22.3789073061198,-4.441938205694438,-76.22513374722364,0.125,45.577835105359554
64,90,2,32,0.4,0.6996135674417019,46803.38916015625,202.9411233040499,0.7394660528892432,0.825854167342186,0.9656366407871246,-0.017974013346247375,0.84281950580894,-18.951960373669863,-11.316040673827079,-1634.0586430525643,0.375,44.03266999870539
64,180,1,16,0.4,0.6990862600505352,56795.0126953125,212.43446190941924,0.674456906210844,0.7273132801055908,0.9467526078224182,-0.03491937555372715,0.8592710588792535,-26.26171223819256,-21.373147091602032,-115.72533865402245,0.125,49.59237277507782
128,90,1,16,0.4,0.6962054371833801,49734.55517578125,207.91755769478033,0.6447713387441893,0.7430456727743149,1.0492863357067108,0.06421515997499228,0.8653101515971826,-25.48003476113081,-17.708542000350665,-1536.7465793447852,0.125,46.059696562588215
256,180,2,16,0.4,0.6958178244531155,54080.89697265625,212.925560032198,0.6921451780437564,0.8232927620410919,0.9366771876811981,-0.03417773358523846,0.8622026462848179,-18.082201946526766,-12.002894429487545,-22.822724023697038,0.125,43.00373587757349
128,90,2,16,0.4,0.6949107944965363,49215.31005859375,207.13865034325576,0.7199506658711969,0.8733580708503723,1.0664239823818207,0.06689735944382846,0.8525572498659575,-12.71481669973582,2.0285271132692975,-141.58117984154336,0.125,42.82593056559563
64,180,2,32,0.4,0.6879857257008553,53947.131591796875,211.3982185403639,0.6854395815574001,0.7429518103599548,0.9598939120769501,-0.02592456786078401,0.8494027782226423,-25.084440875798464,-18.424013319157144,-70.31681717859169,0.375,46.20953379198909
128,180,1,16,0.4,0.6869527995586395,57394.737060546875,214.74799575603987,0.7125239940404278,0.7952485978603363,0.9706912040710449,-0.015049258501676377,0.8455178982135688,-21.15813794080168,1.2367126836250213,-193.35755922858667,0.375,47.01241012662649
128,180,1,32,0.4,0.6769478693604469,56517.60791015625,216.68263046604983,0.6862714093747917,0.8001352846622467,0.9916500747203827,0.0008265389478765428,0.8420757047774766,-20.424760319292545,-7.5497421767934245,-100.0098080232711,0.375,46.55174482613802
256,180,1,16,0.4,0.6725996062159538,58913.25341796875,219.81091207666233,0.6537408537585184,0.7377476841211319,1.038356989622116,0.03549437643960118,0.8533067978379749,-23.415986355394125,-14.863029824015442,39.453489038648684,0.125,45.550342090427876
128,180,2,16,0.4,0.6696121618151665,60196.525390625,222.86630292737598,0.6398931286345886,0.8089527934789658,0.9628213495016098,-0.010288874618709087,0.8558509338700548,-20.830480381846428,-0.3528264603551605,21.675557219695484,0.125,48.141978681087494
256,180,1,32,0.4,0.6666820347309113,54541.052734375,215.31195082235917,0.6876806282976904,0.8132685422897339,0.926497757434845,-0.05253879353404045,0.834088939895482,-19.67832101508975,-7.829275398829592,-188.8031709986833,0.375,45.400920789688826
64,180,2,16,0.4,0.6528749726712704,61037.63818359375,224.08725365689253,0.6610310157859048,0.7559166699647903,1.0288268476724625,0.036101136822253466,0.837075581428961,-24.72711317241192,-5.592999988381389,-1582.0529322945663,0.125,48.19950982928276
