hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8242167830467224,380207.15625,616.6094033097452,0.8954526497298511,0.9813226954648978,1.05152428150177,0.0264411019559874,0.9109687967084651,-3.581409901380539,-3.9109697610912937,-3.259884173568047,,38.09135981968471
64,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8225275427103043,383860.84375,619.5650440026454,0.9069798963720811,0.978383479241314,0.9983289241790771,-0.0008575441641677268,0.9095418703772912,-6.2988340854644775,0.5561030945387225,-2.5894881667040957,,42.53673553466797
64,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8210235089063644,387114.0,622.1848599893765,0.901317686008156,0.965149086437198,1.0066322088241577,0.0034035327350043693,0.9079151113117045,-7.168518006801605,-0.7234632521461616,75.21982487336803,,37.581266675676616
128,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8201803117990494,388937.78125,623.6487643297307,0.8971169334028254,1.0529140770118837,1.0270897150039673,0.013901817737828314,0.9160287359424492,1.7782025039196014,1.9573578022272906,-2.2366762299737473,,35.15678814479283
64,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8200964480638504,389119.15625,623.7941617633176,0.8857976218189542,0.9387846354381091,1.0224860906600952,0.011539349669183756,0.9062490637348758,-7.850403338670731,-7.951806880621707,-3.327641556701297,,40.7062292098999
64,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8200877010822296,389138.09375,623.8093408646588,0.9012709432079105,0.9674022020825916,1.0119802951812744,0.006148022162096792,0.9075809394477471,-7.3890626430511475,-5.574296042068226,-2.9773573233870634,,36.09728813171387
256,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8194646686315536,390485.65625,624.8885150568859,0.9038243029150601,0.9743879700286592,0.9913082718849182,-0.004460408294443721,0.9077056746441323,-6.419538706541061,3.542708683284042,89.53814485705885,,41.34841646466936
64,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8187769651412964,391973.09375,626.0775461154952,0.9077140955951648,0.9944542461612832,1.0138181447982788,0.007091184298247245,0.9089231552999746,-2.404826506972313,-2.3650361491876706,-2.507983063303451,,41.342166491917204
128,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8177063167095184,394288.84375,627.9242340840175,0.9090415677809016,1.0119167222232552,1.0056030750274658,0.0028753439638983993,0.9099998129254907,-1.5894502401351929,-2.3603968019028647,92.70815157624884,,38.9470100402832
128,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8171629160642624,395464.1875,628.8594338164929,0.898537567582036,0.9650098076192651,0.985123872756958,-0.007634106078997485,0.9059308102108989,-6.786968559026718,0.6520516694955951,-2.416185834178962,,39.173572404044016
128,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.812871515750885,404746.21875,636.1966824418373,0.8991602829116496,1.0268606421633337,1.0351767539978027,0.018051920952049574,0.9093923269076511,-0.28682625852525234,-6.162565277781601,-3.049476861360782,,38.52917807442801
256,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8105365335941315,409796.59375,640.1535704422806,0.9030832622698377,0.9874925463421631,0.9929395318031311,-0.003623282836599884,0.904153417149618,-5.810359865427017,-0.15928425677833263,-2.3210289992482434,,41.05239936283657
64,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8102615773677826,410391.3125,640.6179145949635,0.9032892515293602,0.9881570683122703,1.0030343532562256,0.0015571752365602385,0.9040650921764786,-4.455192014575005,-0.7348382443777964,93.19702221542383,,40.330277170453755
256,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.809374138712883,412310.78125,642.1143054394599,0.8923116496735215,1.0138466208330383,1.0514687299728394,0.026412631973516773,0.9064263834057518,-1.3230768032371998,-2.546451810791299,-3.1986860208183874,,37.142774036952424
128,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8080937713384628,415080.125,644.2671223956721,0.8999195067086094,1.0228404810979221,1.0275657176971436,0.014146137843200271,0.906541192129875,0.6034743972122669,-1.1398360795736218,-2.5853073239230104,,39.42433084760393
128,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8071058690547943,417216.90625,645.923297497466,0.9000256553381499,0.9814298521627682,1.0052660703659058,0.0027024487588042175,0.9019067397688757,-5.345938727259636,-3.976951589141865,-2.6940625633075137,,38.95524569920131
64,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8022025227546692,427822.5,654.08141695052,0.8985293088220538,1.0129680355139377,1.0250598192214966,0.012860131790287952,0.9025313553822293,-0.05395442130975425,-6.3269699993409425,-2.748221541986979,,38.82872036525181
256,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8009631186723709,430503.25,656.127464750562,0.8978308532596476,1.0329990365026707,1.0131760835647583,0.006761662899443017,0.9042086175199378,-0.4121755249798298,-2.293590201001661,-2.5239491899444833,,36.82446139199393
64,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7998475134372711,432916.21875,657.963691057493,0.8926464680844505,1.0212352868085124,1.039406418800354,0.02022252735919664,0.9024245032488472,0.16239447286352515,-2.8038153057239708,-2.7004084853859465,,36.86469282422747
128,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7993603348731995,433969.9375,658.7639467214337,0.8931737785432651,1.0305043852076932,1.0334585905075073,0.01717022295235237,0.9032433630437944,1.5001557767391205,-3.7999347160749415,-2.668444235858109,,35.71038927350725
64,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7957517951726913,441774.96875,664.661544509685,0.8970468578697627,0.9979948996395683,1.0113025903701782,0.005800240641924285,0.8976888056078056,-3.100014477968216,-5.496595566431588,-2.977730612921089,,40.39278030395508
64,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7947767823934555,443883.875,666.2461069304645,0.8821533422003489,0.9504075274971912,0.9928643703460693,-0.0036618376702886907,0.8933346156663364,-9.058695286512375,-5.687599212423816,-2.8127899659581255,,41.89161573137556
128,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7944662421941757,444555.53125,666.7499765654289,0.8975592591428077,1.0045376009646925,0.9968639016151428,-0.0016093841718172715,0.8977078671071125,-1.0000507347285748,-2.5238049229343575,-2.746888365079745,,43.97521700177874
128,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7901965826749802,453790.53125,673.6397637090613,0.8868752755416989,0.9700006067509384,0.9823727011680603,-0.009045942666435476,0.8923593105543066,-8.608641475439072,-2.6812334407987684,-2.561683429126828,,35.446235111781526
64,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7875957041978836,459416.0625,677.8023771719895,0.8906726694999724,1.030473754618798,1.0225361585617065,0.011565038097899721,0.8974527570776416,1.9935749471187592,-2.0757127062930034,-2.2524717099706533,,38.41418879372733
256,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7836100310087204,468036.78125,684.1321372732025,0.8853210086588936,1.0518484075401136,1.0121327638626099,0.006226252878539574,0.8984332252573609,3.312421962618828,-0.6580656381981212,-2.2719680890620397,,41.33035796029227
256,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7825088798999786,470418.5,685.8706146205711,0.8648990386958683,1.0940898889479778,1.0177497863769531,0.009108775834745281,0.9046883657330846,5.475766211748123,8.431343562193412,84.60944315809185,,38.40010506766183
256,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7726020961999893,491846.1875,701.3174655603552,0.8864650628418409,1.0079723421175542,1.0106300115585327,0.005455072749105499,0.8872452813806302,-3.368654102087021,-1.862886945294467,-2.7118311451271255,,44.253478731427876
256,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7721550315618515,492813.15625,702.0065215152919,0.870627845851129,1.0769351953422772,1.0143729448318481,0.007375884146584398,0.8969876296572807,5.853074789047241,1.2010754637330585,-2.326543018936562,,42.45280197688511
64,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7716423273086548,493922.125,702.795934108899,0.8847236632092204,1.0270198394276389,1.0168945789337158,0.008669898189516622,0.8892158165446966,-0.9739445522427559,-0.7755270383423156,-2.7009097599030665,,41.422966548374724
64,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7622147053480148,514313.4375,717.1564944278201,0.8591392017787105,1.0723753496080937,1.0540810823440552,0.027753213539162748,0.8919314579669894,5.0343479961156845,-2.2858579555269842,-2.873348193792313,,40.584196363176616
256,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7611244916915894,516671.5,718.7986505273922,0.8631351043248494,1.0761030085552719,1.035271167755127,0.018100394628851,0.8918506750728615,5.42498305439949,-3.4096796955841655,-2.7591322617957803,,43.40853009905134
64,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7330317497253418,577434.1875,759.8909049988689,0.858850173895168,1.0564805487751432,1.0344260931015015,0.017666704626646445,0.8753081192168082,1.2233947403728962,-0.7862834509359764,-2.28824351274555,,39.155166489737375
