hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8196101933717728,346760.40625,588.8636567576573,0.7203668946601035,0.7338119979383545,0.9573003649711609,-0.023237225343588498,0.9257345145517315,-28.399258852005005,9.340126363361385,-1.3310631926859262,0.4,49.0285062789917
128,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.817306250333786,351189.25,592.6122256585667,0.760103054202433,0.7797449321257646,0.9588883519172668,-0.022373026464885554,0.9142790453235718,-25.60718059539795,3.2702964005990607,2.2006351449656365,1.0,42.427191734313965
128,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8132538050413132,358979.1875,599.1487190172403,0.7980157240013749,0.8316319945257573,0.9408501386642456,-0.03218948226250621,0.9053894488586227,-12.25680485367775,-0.2829198349080722,-0.703239956485851,0.4,45.11605739593506
128,120,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.813065767288208,359340.65625,599.4502950620677,0.7257161164823521,0.7383046347050577,0.9820356965065002,-0.009776219550097122,0.9198472187590301,-25.53340196609497,2.5309873868956103,-2.004775247465393,0.4,49.48744297027588
128,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8129664063453674,359531.65625,599.609586522764,0.7300485259775071,0.7489128729402695,0.9445292949676514,-0.03018726671560756,0.9178291180829754,-22.691234946250916,-3.9546253166708434,-2.629356642645243,0.4,48.20388317108154
256,90,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8121986985206604,361007.40625,600.8389187211494,0.7882863508814582,0.8189516775873888,0.9434745907783508,-0.030761227541878714,0.9059305985615229,-15.062950551509857,3.2217725567065876,-1.280399445707287,0.4,43.526763916015625
128,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8088496178388596,367445.28125,606.172649704686,0.7711051802123954,0.8205472164880923,0.8941885232925415,-0.05758282459866324,0.9051661009321279,-13.319417834281921,8.357790366801519,-0.49176971614191334,1.0,47.25797653198242
64,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.808655396103859,367818.65625,606.4805489461306,0.7589460701256784,0.7857736778870916,0.9385237693786621,-0.033455471328460024,0.9081590881446462,-17.832286655902863,-0.9914766926432537,90.94543421136737,0.4,48.978614807128906
128,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8084539324045181,368205.90625,606.7997249916978,0.7790109612624456,0.8042102434618739,0.9615215063095093,-0.020940061373924342,0.9050161487399018,-21.167653799057007,14.520250580579866,-0.5914762895890796,0.4,42.41374492645264
64,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8073912560939789,370248.65625,608.4806128793258,0.7592002221483899,0.7872835496787352,0.9357967376708984,-0.034939546138649705,0.9071873614080161,-20.591625571250916,11.939957803286513,0.17442861351432257,0.4,46.362271308898926
256,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8026210963726044,379418.28125,615.9693833706348,0.7633109278586718,0.7883428987601425,0.9560911059379578,-0.0238953125035768,0.903589433213408,-23.20534884929657,-0.6775668397870477,-0.35802381198238475,0.4,44.63452339172363
64,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8025018721818924,379647.46875,616.1553933465161,0.7691697809631501,0.7925417316800492,0.9721382260322571,-0.015162417971321857,0.9026995453368394,-24.11584109067917,18.658199523160995,2.676858396904648,0.4,45.14960289001465
64,120,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7999608367681503,384532.0625,620.1064928703779,0.6998628999871461,0.7231017163532965,0.9202933311462402,-0.04337652376078081,0.9159972247013668,-25.35543143749237,-0.5674707233923619,-1.426665563462167,0.4,51.28161430358886
128,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7999425232410431,384567.25,620.1348643641962,0.7581511414745095,0.789312530694446,0.9325821995735168,-0.036688898440717745,0.9022426430729693,-19.832567870616913,7.271814507586159,0.28540976706138454,0.2,48.10104846954346
128,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7990401834249496,386301.8125,621.5318274231819,0.6973935373765804,0.7226719720991118,0.913068950176239,-0.0473080541697871,0.9157217184643516,-26.89615786075592,2.2498685069779447,-1.0961974001516948,0.4,50.86323261260986
64,120,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.79854317009449,387257.21875,622.299942752689,0.7020325251356047,0.7290462917587537,0.910904586315155,-0.04848591088613247,0.9137984261877548,-29.1373610496521,-0.4012731600323594,2.153309056968411,0.4,50.58388233184814
128,90,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7978242188692093,388639.25,623.4093759320596,0.7853586912717452,0.8129196741867656,0.9772342443466187,-0.012389154420730982,0.8972694618152782,-17.282432317733765,3.446110384002179,-1.5099792807159296,1.0,45.11525630950928
64,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7967482954263687,390707.46875,625.065971518207,0.7263212771199037,0.7473745628380131,0.9502999782562256,-0.027046858411902602,0.9072080838937796,-27.260923385620117,11.321142872526135,-0.6084440535496168,0.4,51.02025508880615
64,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7956517487764359,392815.34375,626.7498254886075,0.7381998292971246,0.7618544173324724,0.9496696591377258,-0.027389879025363627,0.9036004791262644,-26.635384559631348,17.474224528241233,0.5250904121453589,0.4,49.45006847381592
256,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7956220656633377,392872.40625,626.7953463850861,0.7398092430356901,0.7765084234628212,0.9096109867095947,-0.04918986912918371,0.9021196061359891,-21.78460955619812,18.50195818267249,-0.24005593209863096,0.4,51.19387149810791
64,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7921721339225769,399504.15625,632.063411573554,0.7324540687264034,0.7507779154595059,0.9926657676696777,-0.0039913124923071286,0.9029670831394223,-31.00840449333191,17.431511312714036,-0.34864962144606915,0.4,47.00726509094238
64,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7918609827756882,400102.25,632.5363625911161,0.6928102503448315,0.7119349250452416,0.9383891820907593,-0.03352872419047223,0.9128899431691788,-31.669768691062927,1.7385332108337375,0.06865356919185833,0.4,51.18645191192627
256,120,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7916419208049774,400523.375,632.8691610435762,0.7239134201980486,0.763962638222956,0.8953622579574585,-0.05694406316368898,0.9022190901437777,-20.431825518608093,-7.866299555834624,-1.575398993717662,0.4,50.52536964416504
